DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ControlDate,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_kg,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation,NotAcceptable2,ReasonForRefusal,DecsionControlDate,NumberOfConsignments
2017-05-01,2017,Q2,May,1,2017-05,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,60,540,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,318,1272,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,EG,Heathrow,EG,Egypt,IE,IE,07096099,Other,90,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,833,2601,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,585,2565,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,136,670,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,08042090,Dried,4508,11901,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,325,1300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-01,2017,Q2,May,1,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,785,2655,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,LK,Southampton P,CN,China,GB,GB,09021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,72,864,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,800,10000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphites,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,40,360,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,1000,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,125,3125,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,90,1800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,145,2900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,175,4375,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,330,6600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,160,640,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,150,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24660,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24660,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24380,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24740,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24760,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24700,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24680,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,304,7600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,135,2691,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,DO,Manchester,DO,Dominican Republic,GB,GB,07082000,Beans (Vigna spp. Phaseolus spp.),101,505,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,DO,Gatwick,DO,Dominican Republic,GB,GB,07082000,Beans (Vigna spp. Phaseolus spp.),89,445,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,658,6752.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,UG,Heathrow,UG,Uganda,GB,GB,07093000,Aubergines (eggplants),129,774,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,UG,Heathrow,UG,Uganda,GB,GB,07093000,Aubergines (eggplants),130,780,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,347,1374.24,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,80,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,597,14925,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,800,20000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,840,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,640,2640,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,EG,Felixstowe P,EG,Egypt,GB,GB,12024200,Shelled whether or not broken,1000,25000,Feedingstuff,Satisfactory,no,1. Re-dispatching,Not Satisfactory,Not Satisfactory,Yes,Aflatoxin B1,notsatisfactory,-,redispatch,4. Chemical contamination,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,EG,Felixstowe P,EG,Egypt,GB,GB,12024200,Shelled whether or not broken,1000,25000,Feedingstuff,Satisfactory,no,1. Re-dispatching,Not Satisfactory,Not Satisfactory,Yes,Aflatoxin B2,notsatisfactory,-,redispatch,4. Chemical contamination,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,EG,Felixstowe P,EG,Egypt,GB,GB,12024200,Shelled whether or not broken,1000,25000,Feedingstuff,Satisfactory,no,1. Re-dispatching,Not Satisfactory,Not Satisfactory,Yes,Aflatoxin G1,satisfactory,-,redispatch,4. Chemical contamination,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,EG,Felixstowe P,EG,Egypt,GB,GB,12024200,Shelled whether or not broken,1000,25000,Feedingstuff,Satisfactory,no,1. Re-dispatching,Not Satisfactory,Not Satisfactory,Yes,Aflatoxin G2,satisfactory,-,redispatch,4. Chemical contamination,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,EG,Felixstowe P,EG,Egypt,GB,GB,12024200,Shelled whether or not broken,1000,25000,Feedingstuff,Satisfactory,no,1. Re-dispatching,Not Satisfactory,Not Satisfactory,Yes,Aflatoxins,notsatisfactory,-,redispatch,4. Chemical contamination,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,700,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Heathrow,CN,China,GB,GB,07049090,Other,229,1305.3,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,09021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,141,1090,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,670,2510,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25060,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25060,Feedingstuff,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25020,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,953,6671,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,4508,13524,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,JP,Felixstowe P,JP,Japan,GB,GB,21069098,Other,24,196,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,720,18000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,720,18000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,720,18000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,720,18000,Feedingstuff,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,270,1200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,300,1400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Southampton P,CN,China,GB,GB,09021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,35,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,720,18000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12074090,Other,480,12000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Salmonella spp.,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12074090,Other,200,4000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Salmonella spp.,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,680,17000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,720,18000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,100,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,795,2475,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042190,Other,100,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09042190,Other,100,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,09109190,Crushed or ground,80,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,NG,Tilbury P,NG,Nigeria,GB,-,08140000,Peel of citrus fruit or melons (including watermelons) fresh frozen dried or provisionally preserved in brine in sulphur water or in other preservative solutions,130,2600,Other,Not Satisfactory,no,2. Destruction,Not Satisfactory,Not Satisfactory,No,-,-,-,destruction,1. Absence/Invalid certificate (if applicable),2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,JP,Heathrow,JP,Japan,GB,GB,07095990,Other,8,0.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),241,362,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,09022000,Other green tea (not fermented),800,18400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-02,2017,Q2,May,2,2017-05,-,CN,Felixstowe P,CN,China,GB,GB,09022000,Other green tea (not fermented),200,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,742,2626,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Liverpool,TR,Turkey,GB,GB,08131000,Apricots,228,570,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,08022200,Shelled,800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,DO,Gatwick,DO,Dominican Republic,GB,GB,07096099,Other,155,620,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),187,935,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),45,90,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),400,525,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,158,648,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,550,1650,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,240,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,80,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,560,7000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,400,5000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
2017-05-03,2017,Q2,May,3,2017-05,-,TR,Felixstowe P,TR,Turkey,GB,GB,08022200,Shelled,200,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-05,1
