Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-01,Turkey,2018-10-28,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-01,Turkey,2018-10-30,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-03,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,11760
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,10080
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-10-25,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-08,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,3763
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,18550
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17150
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,19560
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-06,United States,2018-11-05,For import,8025100,In shell,Ambient,Further process,Satisfactory,-,-,/,/,no,-,-,Further process,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-06,United States,2018-11-05,For import,8025100,In shell,Ambient,Further process,Satisfactory,-,-,/,/,no,-,-,Further process,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-06,United States,2018-11-05,For import,8025100,In shell,Ambient,Further process,Satisfactory,-,-,/,/,no,-,-,Further process,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-07,Turkey,2018-10-28,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,7500
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-08,Turkey,2018-10-30,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,Liverpool,1,15000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-08,Turkey,2018-10-30,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,2000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-09,Turkey,2018-11-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19560
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-12,Turkey,2018-10-25,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,12000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-12,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19440
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-13,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-16,Turkey,2018-11-01,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,23436
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-16,Turkey,2018-11-01,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,17808
Vegetable products/Edible fruits and nuts,2018-10-31,2018,Q4,10,31,2018-11-16,Turkey,2018-11-01,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,18432
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-19,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4500
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-31,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7200
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20188
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20188
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20188
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20188
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-01,Turkey,2018-10-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,15040
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16510
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,23400
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-01,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20200
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,China,2018-10-30,For import,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,4000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-10-31,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21840
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-10-31,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-10-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-02,Turkey,2018-10-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-03,Turkey,2018-11-05,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,22000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-05,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,23400
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-05,Turkey,2018-11-07,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1440
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-05,Turkey,2018-11-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2100
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-05,Turkey,2018-11-03,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,504
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-05,Turkey,2018-11-03,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,3000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-05,Turkey,2018-11-03,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4800
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-05,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21840
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-07,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,9634
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-07,United States,2018-11-07,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-08,Turkey,2018-10-30,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,3000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-14,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-16,Turkey,2018-11-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,London Gateway,1,13118
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-16,Turkey,2018-11-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,London Gateway,1,500
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-16,Turkey,2018-11-03,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,7500
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-16,Turkey,2018-11-09,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,22000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-16,Turkey,2018-11-09,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2018-11-01,2018,Q4,11,1,2018-11-16,United States,2018-11-07,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-02,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-03,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2831
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-03,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,11700
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-03,Turkey,2018-11-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8159
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-03,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-03,Turkey,2018-11-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20625
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-07,For import,8062010,Currants,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4320
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-07,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21840
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-07,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20500
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-04,For import,810907530,Pomegranates,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,14860
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-07,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,9000
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-07,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-07,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-08,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-05,Turkey,2018-11-08,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17000
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-06,Turkey,2018-10-30,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-06,United States,2018-11-08,For import,8025200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,7008
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-06,United States,2018-11-08,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,12973
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-07,Turkey,2018-11-04,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-08,Turkey,2018-11-07,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6322
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-16,Turkey,2018-11-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,London Gateway,1,13760
Vegetable products/Edible fruits and nuts,2018-11-02,2018,Q4,11,2,2018-11-21,United States,2018-11-08,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,no,-,-,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2018-11-04,2018,Q4,11,4,2018-11-07,Turkey,2018-11-01,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Chilled,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,11500
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-05,Turkey,2018-11-01,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1000
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-05,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,63000
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-05,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,63000
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-11-07,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22300
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-11-07,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1164
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-11-07,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,15040
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-11-07,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22055
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-11-07,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-10-31,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-11-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-05,2018,Q4,11,5,2018-11-06,Turkey,2018-11-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20625
