Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible fruits and nuts,2019-04-10,2019,Q2,4,10,2019-04-12,Turkey,2019-04-12,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,20000
Vegetable products/Edible fruits and nuts,2019-04-10,2019,Q2,4,10,2019-04-13,Turkey,2019-04-11,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6120
Vegetable products/Edible fruits and nuts,2019-04-10,2019,Q2,4,10,2019-04-13,Turkey,2019-04-11,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8160
Vegetable products/Edible fruits and nuts,2019-04-10,2019,Q2,4,10,2019-04-13,Turkey,2019-04-12,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-10,2019,Q2,4,10,2019-04-13,Turkey,2019-04-12,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-10,2019,Q2,4,10,2019-04-18,Turkey,2019-04-11,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-11,Turkey,2019-04-13,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-11,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-11,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-11,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-11,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-11,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-12,Turkey,2019-04-03,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7235
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-12,Turkey,2019-04-03,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,302
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-13,Turkey,2019-04-14,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-15,Turkey,2019-04-10,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,2592
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-15,China,2019-04-17,For import,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,200
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-16,Turkey,2019-04-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2286
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-16,Turkey,2019-04-20,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1920
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-16,Turkey,2019-04-20,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2880
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-16,Turkey,2019-04-20,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-16,Turkey,2019-04-20,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1920
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-16,Turkey,2019-04-20,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-16,Turkey,2019-04-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-04-11,2019,Q2,4,11,2019-04-17,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,15350
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-12,Turkey,2019-04-12,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-15,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,22000
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-16,Turkey,2019-04-12,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5047
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-16,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,7225
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-16,Turkey,2019-04-12,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-16,Turkey,2019-04-14,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,170
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-17,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,5000
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-17,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,307
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-17,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,513
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-17,Turkey,2019-04-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7800
Vegetable products/Edible fruits and nuts,2019-04-12,2019,Q2,4,12,2019-04-18,Turkey,2019-04-21,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6922
Vegetable products/Edible fruits and nuts,2019-04-13,2019,Q2,4,13,2019-04-24,United States,2019-04-23,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-04-13,2019,Q2,4,13,2019-04-24,United States,2019-04-23,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-04-13,2019,Q2,4,13,2019-04-24,United States,2019-04-23,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-04-13,2019,Q2,4,13,2019-04-24,United States,2019-04-23,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-04-13,2019,Q2,4,13,2019-04-24,United States,2019-04-23,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-15,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,4760
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-15,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,1976
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-15,Turkey,2019-04-12,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19440
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20720
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-17,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1056
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,6000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,10000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-12,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,17100
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,17100
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-22,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,22000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-03-14,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,7000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,14000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-12,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21250
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21250
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,20000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,20000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,17100
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-16,Turkey,2019-04-21,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-19,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,605
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,20625
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-13,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,9750
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-13,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-17,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,19560
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-18,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,10875
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-23,Turkey,2019-04-11,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-26,Turkey,2019-04-10,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Tilbury, P",1,19440
Vegetable products/Edible fruits and nuts,2019-04-15,2019,Q2,4,15,2019-04-30,Turkey,2019-04-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,Liverpool,1,21250
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-16,Turkey,2019-04-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-16,Turkey,2019-04-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-16,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8907
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-16,Turkey,2019-04-11,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-13,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,4355
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,1000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,4000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,313
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-13,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,2700
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-13,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Tilbury, P",1,4320
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,3266
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,1600
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,24000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-11,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-14,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,7560
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-16,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-17,Turkey,2019-04-17,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-18,Turkey,2019-04-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9784
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-18,Turkey,2019-04-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-18,Turkey,2019-04-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-18,Turkey,2019-04-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-18,Turkey,2019-04-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-18,Turkey,2019-04-19,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8136
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-23,Turkey,2019-04-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-04-16,2019,Q2,4,16,2019-04-25,Turkey,2019-04-12,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Tilbury, P",1,21546
