Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
"Vegetable products/Coffee, tea, mate and spices",2019-09-16,2019,Q3,9,16,2019-09-17,India,2019-09-17,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7200
"Vegetable products/Coffee, tea, mate and spices",2019-09-16,2019,Q3,9,16,2019-09-17,India,2019-09-17,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4200
"Vegetable products/Coffee, tea, mate and spices",2019-09-16,2019,Q3,9,16,2019-09-17,India,2019-09-17,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3750
"Vegetable products/Coffee, tea, mate and spices",2019-09-16,2019,Q3,9,16,2019-09-20,China,2019-09-15,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Port of Tyne (CED),1,10000
"Vegetable products/Coffee, tea, mate and spices",2019-09-16,2019,Q3,9,16,2019-09-30,India,2019-09-17,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,3000
"Vegetable products/Coffee, tea, mate and spices",2019-09-17,2019,Q3,9,17,2019-09-17,China,2019-09-18,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5360
"Vegetable products/Coffee, tea, mate and spices",2019-09-17,2019,Q3,9,17,2019-09-18,China,2019-09-19,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,20000
"Vegetable products/Coffee, tea, mate and spices",2019-09-17,2019,Q3,9,17,2019-09-30,India,2019-09-23,For import,904220090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Southampton, P",1,13750
"Vegetable products/Coffee, tea, mate and spices",2019-09-18,2019,Q3,9,18,2019-09-20,India,2019-09-18,For import,9081200,Crushed or ground,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,200
"Vegetable products/Coffee, tea, mate and spices",2019-09-20,2019,Q3,9,20,2019-09-20,China,2019-09-22,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,970
"Vegetable products/Coffee, tea, mate and spices",2019-09-20,2019,Q3,9,20,2019-09-23,China,2019-09-21,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,37410
"Vegetable products/Coffee, tea, mate and spices",2019-09-20,2019,Q3,9,20,2019-09-23,China,2019-09-20,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,22000
"Vegetable products/Coffee, tea, mate and spices",2019-09-20,2019,Q3,9,20,2019-09-26,China,2019-09-26,For import,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,147
"Vegetable products/Coffee, tea, mate and spices",2019-09-20,2019,Q3,9,20,2019-09-26,China,2019-09-26,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,120
"Vegetable products/Coffee, tea, mate and spices",2019-09-23,2019,Q3,9,23,2019-09-23,China,2019-09-19,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,140
"Vegetable products/Coffee, tea, mate and spices",2019-09-23,2019,Q3,9,23,2019-09-23,China,2019-09-19,For import,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,381
"Vegetable products/Coffee, tea, mate and spices",2019-09-23,2019,Q3,9,23,2019-09-24,China,2019-09-26,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1100
"Vegetable products/Coffee, tea, mate and spices",2019-09-24,2019,Q3,9,24,2019-09-24,China,2019-09-23,For import,9024000,Other black tea (fermented) and other partly fermented tea,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Port of Tyne (CED),1,35960
"Vegetable products/Coffee, tea, mate and spices",2019-09-24,2019,Q3,9,24,2019-09-26,India,2019-09-25,For import,904220090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7000
"Vegetable products/Coffee, tea, mate and spices",2019-09-24,2019,Q3,9,24,2019-09-27,India,2019-09-08,For import,904220090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,125
"Vegetable products/Coffee, tea, mate and spices",2019-09-25,2019,Q3,9,25,2019-09-25,China,2019-09-26,For import,9022000,Other green tea (not fermented),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1500
"Vegetable products/Coffee, tea, mate and spices",2019-09-25,2019,Q3,9,25,2019-09-25,India,2019-09-22,For import,9081100,Neither crushed nor ground,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,25
"Vegetable products/Coffee, tea, mate and spices",2019-09-25,2019,Q3,9,25,2019-09-25,India,2019-09-22,For import,9041200,Crushed or ground,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,500
"Vegetable products/Coffee, tea, mate and spices",2019-09-25,2019,Q3,9,25,2019-09-27,Indonesia,2019-10-02,For import,9081200,Crushed or ground,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
"Vegetable products/Coffee, tea, mate and spices",2019-09-26,2019,Q3,9,26,2019-09-27,India,2019-09-08,For import,904220090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,500
"Vegetable products/Coffee, tea, mate and spices",2019-09-26,2019,Q3,9,26,2019-09-30,India,2019-10-01,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
"Vegetable products/Coffee, tea, mate and spices",2019-09-26,2019,Q3,9,26,2019-09-30,India,2019-10-01,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4493
"Vegetable products/Coffee, tea, mate and spices",2019-09-26,2019,Q3,9,26,2019-09-30,India,2019-10-01,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4500
"Vegetable products/Coffee, tea, mate and spices",2019-09-26,2019,Q3,9,26,2019-09-30,India,2019-10-01,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
"Vegetable products/Coffee, tea, mate and spices",2019-09-27,2019,Q3,9,27,2019-09-28,India,2019-10-01,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8000
"Vegetable products/Coffee, tea, mate and spices",2019-09-27,2019,Q3,9,27,2019-09-28,India,2019-10-01,For import,904220019,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10800
"Vegetable products/Coffee, tea, mate and spices",2019-09-27,2019,Q3,9,27,2019-09-30,China,2019-09-27,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2990
"Vegetable products/Coffee, tea, mate and spices",2019-09-27,2019,Q3,9,27,2019-09-30,Indonesia,2019-10-03,For import,9081200,Crushed or ground,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,11250
"Vegetable products/Coffee, tea, mate and spices",2019-09-27,2019,Q3,9,27,2019-09-30,China,2019-10-02,For import,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,493
"Vegetable products/Coffee, tea, mate and spices",2019-09-27,2019,Q3,9,27,2019-09-30,China,2019-10-02,For import,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,523
Vegetable products/Edible fruits and nuts,2019-08-09,2019,Q3,8,9,2019-09-02,Turkey,2019-08-19,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,11000
Vegetable products/Edible fruits and nuts,2019-08-09,2019,Q3,8,9,2019-09-02,Turkey,2019-08-19,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,Liverpool,1,10000
Vegetable products/Edible fruits and nuts,2019-08-09,2019,Q3,8,9,2019-09-03,Turkey,2019-08-09,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-08-14,2019,Q3,8,14,2019-09-04,Turkey,2019-08-16,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,11000
Vegetable products/Edible fruits and nuts,2019-08-15,2019,Q3,8,15,2019-09-06,Turkey,2019-08-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-08-15,2019,Q3,8,15,2019-09-10,Turkey,2019-08-26,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2019-08-19,2019,Q3,8,19,2019-09-04,Turkey,2019-08-21,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,5000
Vegetable products/Edible fruits and nuts,2019-08-20,2019,Q3,8,20,2019-09-11,Turkey,2019-08-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2019-08-21,2019,Q3,8,21,2019-09-04,United States,2019-08-22,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-21,2019,Q3,8,21,2019-09-04,Turkey,2019-08-23,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2019-08-22,2019,Q3,8,22,2019-09-09,Turkey,2019-08-21,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-02,United States,2019-09-01,For import,8025200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19051
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-02,United States,2019-09-02,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-02,United States,2019-09-02,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-02,United States,2019-09-02,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-02,United States,2019-09-02,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-10,United States,2019-09-02,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-10,United States,2019-09-02,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-10,United States,2019-09-02,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Southampton, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-24,2019,Q3,8,24,2019-09-11,United States,2019-09-05,For import,8025200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19051
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-02,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,8000
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-02,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,12000
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-02,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-02,Turkey,2019-09-01,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-02,Turkey,2019-09-01,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-03,Turkey,2019-09-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-03,Turkey,2019-09-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-04,Turkey,2019-09-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19560
Vegetable products/Edible fruits and nuts,2019-08-29,2019,Q3,8,29,2019-09-04,Turkey,2019-09-04,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-03,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15600
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-03,Turkey,2019-09-02,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,18128
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-04,Turkey,2019-09-05,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-04,Turkey,2019-09-05,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-04,Turkey,2019-09-04,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18064
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-06,Turkey,2019-08-22,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,8136
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-06,Turkey,2019-09-06,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18064
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-10,Turkey,2019-08-30,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,21200
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-13,Turkey,2019-09-12,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-13,United States,2019-08-07,For import,8025100,In shell,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,19958
Vegetable products/Edible fruits and nuts,2019-08-30,2019,Q3,8,30,2019-09-23,Turkey,2019-09-12,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,Belfast City Council (CED),1,21000
Vegetable products/Edible fruits and nuts,2019-08-31,2019,Q3,8,31,2019-09-01,Malaysia,2019-09-01,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,680
Vegetable products/Edible fruits and nuts,2019-08-31,2019,Q3,8,31,2019-09-01,Malaysia,2019-09-01,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,364
Vegetable products/Edible fruits and nuts,2019-09-01,2019,Q3,9,1,2019-09-02,Malaysia,2019-09-02,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,393
Vegetable products/Edible fruits and nuts,2019-09-01,2019,Q3,9,1,2019-09-02,Malaysia,2019-09-02,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,325
Vegetable products/Edible fruits and nuts,2019-09-01,2019,Q3,9,1,2019-09-04,Malaysia,2019-09-01,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,365
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-03,Turkey,2019-09-04,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,11901
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-03,Turkey,2019-09-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,16128
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-03,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-03,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,19560
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-03,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17150
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-08-30,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1455
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-08-30,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,200
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-08-30,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1313
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-08-30,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-09-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-09-04,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3375
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-04,Turkey,2019-09-04,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,17000
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-06,Turkey,2019-09-07,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-06,Turkey,2019-09-07,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8320
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-06,Turkey,2019-09-07,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2700
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-06,Turkey,2019-09-07,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2619
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-10,Turkey,2019-09-09,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-10,Turkey,2019-09-09,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-10,Malaysia,2019-09-03,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,-,Destruction,Chemical contamination,Heathrow,1,557
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-10,Malaysia,2019-09-03,For import,810902020,Jackfruit (Artocarpus heterophyllus),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,yes,Chlorpyrifos,Not satisfactory,-,Destruction,Chemical contamination,Heathrow,1,557
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-16,Turkey,2019-08-30,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,2411
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-16,Turkey,2019-09-02,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Liverpool,1,3840
Vegetable products/Edible fruits and nuts,2019-09-02,2019,Q3,9,2,2019-09-16,Turkey,2019-09-02,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,Liverpool,1,1814
