DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ControlDate,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_kg,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation,NotAcceptable2,ReasonForRefusal,DecsionControlDate,NumberOfConsignments
2017-03-08,2017,Q1,Mar,8,2017-03,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,300,1200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,09022000,Other green tea (not fermented),19,110.27,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),50,75,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,730,2750,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,720,2620,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,710,2635,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,330,7000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,280,6000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,400,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,623,2455,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081912,Tropical nuts; mixtures containing by weight 50 % or more of tropical nuts,45,81,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081913,Roasted almonds and pistachios,160,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,33,118.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081995,Other,75,112.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,00081350,Mixtures of nuts or dried fruits of this chapter,55,82.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Southampton P,JP,Japan,GB,GB,10063092,Round grain,17,12855,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Southampton P,JP,Japan,GB,GB,10063092,Round grain,3,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TH,Manchester,TH,Thailand,GB,GB,07096099,Other,22,67.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TH,Manchester,TH,Thailand,GB,GB,07082000,Beans (Vigna spp. Phaseolus spp.),14,68,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TH,Manchester,TH,Thailand,GB,GB,07093000,Aubergines (eggplants),17,85,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,200,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,400,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,400,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,280,7000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,40,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,120,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,11063090,Other than 1106 30 10,40,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,1750,17500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,800,2400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,12074090,Other,755,18875,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Salmonella spp.,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,12074090,Other,755,18875,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,2,2000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,2,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,3,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,3,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Felixstowe P,JP,Japan,GB,GB,10063092,Round grain,70,1222.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Felixstowe P,JP,Japan,GB,GB,20011000,Cucumbers and gherkins,70,1222.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Felixstowe P,JP,Japan,GB,GB,21031000,Soya sauce,70,1222.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Felixstowe P,JP,Japan,GB,GB,21039090,Other,70,1222.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Felixstowe P,JP,Japan,GB,GB,21041000,Soups and broths and preparations therefor,70,1222.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,JP,Felixstowe P,JP,Japan,GB,GB,22029911,Soya-based beverages with a protein content of 2.8 % or more by weight,70,1222.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,270,1240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,147,588,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,571,14275,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,571,14275,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B2,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,571,14275,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G1,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,571,14275,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G2,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,571,14275,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,700,2500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,07108051,Sweet peppers,2000,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-08,2017,Q1,Mar,8,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,07108051,Sweet peppers,2100,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,275,6875,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,120,2400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,150,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081993,Almonds and pistachios,60,144,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,24140,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),2,60,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),80,128,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TW,Felixstowe P,CN,China,GB,GB,19023010,Dried,5850,13163,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,GM rice,satisfactory,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,150,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,200,800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,330,990,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,JP,Southampton P,JP,Japan,GB,GB,21061020,Containing no milkfats sucrose isoglucose glucose or starch or containing by weight less than 1.5|% milkfat 5|% sucrose or isoglucose 5|% glucose or starch,3,2.7,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,1070,3490,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),10,80.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,20,18500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,400,3600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,60,360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25060,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25060,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,35079090,Other,12,300,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Chloramphenicol,satisfactory,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,VN,Heathrow,VN,Viet Nam,GB,GB,08109020,Tamarinds cashew apples lychees jackfruit sapodillo plums passion fruit carambola and pitahaya,300,900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,162,526.5,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,08022200,Shelled,384,9600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,86,2150,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,10,250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,360,1440,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,924,1386,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,12074090,Other,761,19025,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,288,1152,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,230,1150,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,JP,Heathrow,JP,Japan,GB,GB,07095990,Other,4,14.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,JP,Heathrow,JP,Japan,GB,GB,07099910,Salad vegetables other than lettuce (Lactuca sativa) and chicory (Cichorium spp.),4,14.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,JP,Heathrow,JP,Japan,GB,GB,07099990,Other,4,14.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Felixstowe P,IN,India,GB,GB,12074090,Other,830,20018,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Salmonella spp.,satisfactory,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,750,2550,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,08042090,Dried,1600,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-03,-,IN,London Gateway,IN,India,GB,GB,12024200,Shelled whether or not broken,760,19000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-03,1
2017-03-09,2017,Q1,Mar,9,2017-04,-,JP,Southampton P,JP,Japan,GB,GB,11029050,Rice flour,150,293.62,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-04,1
2017-03-09,2017,Q1,Mar,9,2017-04,-,JP,Southampton P,JP,Japan,GB,GB,19059055,Extruded or expanded products savoury or salted,150,293.62,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-04,1
2017-03-09,2017,Q1,Mar,9,2017-04,-,JP,Southampton P,JP,Japan,GB,GB,19059090,Other,150,293.62,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-04,1
2017-03-09,2017,Q1,Mar,9,2017-04,-,JP,Southampton P,JP,Japan,GB,GB,20060099,Other,150,293.62,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-04,1
2017-03-09,2017,Q1,Mar,9,2017-04,-,JP,Southampton P,JP,Japan,GB,GB,20089999,Other,150,293.62,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-04,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,NG,Tilbury P,NG,Nigeria,GB,GB,12077000,Melon seeds,8,160,Human consumption,Not Satisfactory,no,2. Destruction,Not Satisfactory,Not Done,No,-,-,-,destruction,1. Absence/Invalid certificate (if applicable),2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,AR,Tilbury P,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25020,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,20,18500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,US,Heathrow,US,Dominican Republic,GB,GB,07096099,Other,500,1800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,DO,Manchester,DO,Dominican Republic,GB,GB,07082000,Beans (Vigna spp. Phaseolus spp.),100,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,TR,Felixstowe P,TR,Turkey,GB,GB,07108051,Sweet peppers,2200,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),80,128,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,20,25400,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,414,1254.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,GH,London Gateway,GH,Ghana,GB,GB,15119099,Other,1224,13072.3,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Scarlet Red; or Sudan IV (CAS number 85-83-6),satisfactory,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,GH,London Gateway,GH,Ghana,GB,GB,15119099,Other,1224,13072.3,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Sudan II (CAS number 3118-97-6),satisfactory,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,GH,London Gateway,GH,Ghana,GB,GB,15119099,Other,1224,13072.3,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Sudan III (CAS number 85-86-9),satisfactory,Human consumption,-,-,2017-03,1
2017-03-10,2017,Q1,Mar,10,2017-03,-,US,Southampton P,US,United States,GB,GB,08025100,In shell,20,19958,Further process,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Further process,-,-,2017-03,1
