"Commoditygroups","DeclarationDate","YearofDeclaration","QuarterofDeclaration","MonthofDeclaration","DayofDeclaration","DecisionControlDateMonth","CountryofOrigin","ArrivalatDPE","Forimport","CommodityCode","Descriptionofcommodity","Producttemperature","Commodityintendedfor","Documentarycheck","AcceptableforTransfer","NotAcceptable","IdentityCheck","PhysicalCheck","LaboratoryTests","TestedFor","Results","Acceptableforreleaseforfreecirculation","NotAcceptable2","ReasonforRefusal","DPEName","NoOfConsignments","NetWeightKg"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-08","Turkey","2019-07-08","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","300"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-08","Turkey","2019-08-09","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-08","Turkey","2019-08-07","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","1440"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-08","Turkey","2019-08-07","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","2400"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-08","Turkey","2019-08-09","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-08","Turkey","2019-08-09","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-12","Turkey","2019-08-12","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-12","Turkey","2019-08-12","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-15","Turkey","2019-08-07","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Ochratoxin A","Satisfactory","Human consumption","-","-","London Gateway","1","24000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-15","Turkey","2019-08-07","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Ochratoxin A","Satisfactory","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-15","Turkey","2019-08-07","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Ochratoxin A","Satisfactory","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-06","2019","Q3","8","6","2019-08-23","Turkey","2019-08-12","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Ochratoxin A","Satisfactory","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-07","Turkey","2019-08-07","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","1800"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-07","Turkey","2019-08-07","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-07","Turkey","2019-08-07","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20750"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-07","Turkey","2019-08-07","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","1056"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-07","Turkey","2019-08-09","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","7419"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Turkey","2019-08-07","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","8215"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Turkey","2019-08-09","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Turkey","2019-08-09","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Turkey","2019-08-09","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Turkey","2019-08-07","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","10000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Malaysia","2019-08-08","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","352"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Malaysia","2019-08-08","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","510"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Malaysia","2019-08-08","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","484"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","Turkey","2019-08-07","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-08","China","2019-08-07","For import","813409510","Goji berries (wolfberries) (Lycium barbarum L.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1200"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-09","Turkey","2019-08-09","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-09","Turkey","2019-08-09","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-09","Turkey","2019-08-19","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-16","Turkey","2019-08-19","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-07","2019","Q3","8","7","2019-08-16","Turkey","2019-08-19","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-08","Turkey","2019-08-07","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","5800"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-08","Turkey","2019-08-07","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","4200"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-08","Turkey","2019-08-07","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","1440"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-09","Turkey","2019-08-12","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","8189"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-09","Turkey","2019-08-12","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","907"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-09","Turkey","2019-08-12","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","17952"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-09","Turkey","2019-08-07","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-12","Turkey","2019-08-14","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-13","Turkey","2019-08-16","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-13","Turkey","2019-08-14","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","2019-08-08","2019","Q3","8","8","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-09","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-09","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-09","Malaysia","2019-08-09","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","608"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-09","Malaysia","2019-08-09","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Gatwick","1","463900"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-10","Malaysia","2019-08-10","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","861"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-11","Turkey","2019-08-11","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-11","Turkey","2019-08-09","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","United States","2019-08-05","For import","8025200","Shelled","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxins","Satisfactory","Human consumption","-","-","Southampton, P","1","19958"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-09","2019","Q3","8","9","2019-08-16","Turkey","2019-08-19","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-10","2019","Q3","8","10","2019-08-11","Malaysia","2019-08-11","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","444"
"Vegetable products/Edible fruits and nuts","2019-08-10","2019","Q3","8","10","2019-08-12","Malaysia","2019-08-10","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes",".RESIDUES OF PESTICIDES","Satisfactory","Human consumption","-","-","Gatwick","1","333"
"Vegetable products/Edible fruits and nuts","2019-08-11","2019","Q3","8","11","2019-08-11","Malaysia","2019-08-11","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","410"
"Vegetable products/Edible fruits and nuts","2019-08-11","2019","Q3","8","11","2019-08-12","Malaysia","2019-08-12","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","412"
"Vegetable products/Edible fruits and nuts","2019-08-11","2019","Q3","8","11","2019-08-12","Malaysia","2019-08-12","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","425"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-12","Turkey","2019-08-14","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","43500"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-12","Turkey","2019-08-14","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","43500"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-12","Turkey","2019-08-09","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Belfast City Council (CED)","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-12","Turkey","2019-08-09","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Belfast City Council (CED)","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-12","Turkey","2019-08-07","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","7004"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-12","China","2019-08-08","For import","813409510","Goji berries (wolfberries) (Lycium barbarum L.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","2300"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","4606"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","4067"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","6532"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","17100"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-13","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20160"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-14","Turkey","2019-08-14","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","4928"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-14","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","5000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-14","Turkey","2019-08-16","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-14","Turkey","2019-08-16","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-14","Turkey","2019-08-15","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","18063"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-15","Turkey","2019-08-18","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","18063"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-17","Turkey","2019-08-21","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-21","Turkey","2019-08-14","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxins","Satisfactory","Human consumption","-","-","London Gateway","1","2000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-22","Turkey","2019-08-14","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Ochratoxin A","Satisfactory","Human consumption","-","-","London Gateway","1","24000"
"Vegetable products/Edible fruits and nuts","2019-08-12","2019","Q3","8","12","2019-08-22","Turkey","2019-08-16","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","sulphites","Satisfactory","Human consumption","-","-","Felixstowe, P","1","19845"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Turkey","2019-08-21","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Turkey","2019-08-21","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Malaysia","2019-08-14","For import","810902020","Jackfruit (Artocarpus heterophyllus)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","540"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Turkey","2019-08-16","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","16830"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21000"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","14400"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Turkey","2019-08-14","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","5040"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-14","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","19560"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-15","Turkey","2019-08-14","For import","8062010","Currants","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","4032"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-15","Turkey","2019-08-14","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","12880"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-15","Turkey","2019-08-18","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","4355"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-15","Turkey","2019-08-16","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-15","Turkey","2019-08-16","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","2019-08-13","2019","Q3","8","13","2019-08-15","Turkey","2019-08-16","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21250"
