CommoditiesGroup,Declaration,DeclarationYear,DeclarationQuarter,DeclarationMonth,DeclarationDay,CountryOfOrigin,ArrivalAtEntryPoint,Commodities,CommonNames,DocumentaryCheck,DocumentaryCheckResults,IdentityCheck,IdentityCheckResults,PhysicalCheck,PhysicalCheckResults,CommodityLaboratoryTest,CommodityLaboratoryTestResults,NetWeightKg,GrossWeightKg,NotAcceptable,NotAcceptableMeasureSelection,ReasonForRefusal,Decision,Year,Quarter,Month,Day
Edible fruits and nuts,2020-05-21,2020,Q2,5,21,China,2020-05-27,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,5000,5250,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-21,8131000,Apricots,No,-,No,-,No,-,No,-,19845,21891,No,-,-,,2020,Q2,5,
Edible fruits and nuts,2020-05-21,2020,Q2,5,21,Turkey,2020-05-21,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,2781,4137,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-14,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,7160,7645,No,-,-,2020-05-22,2020,Q2,5,22
Edible fruits and nuts,2020-05-21,2020,Q2,5,21,Turkey,2020-05-28,806203090,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,21000,21840,No,-,-,2020-06-04,2020,Q2,6,4
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-24,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,14500,15080,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,84075,87438,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-22,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,China,2020-05-27,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,11000,11440,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,16128,17300,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17100,18100,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17100,18100,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,10150,10750,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17150,0,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17100,17955,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,United States,2020-06-01,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20167,No,-,-,2020-06-02,2020,Q2,6,2
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,United States,2020-06-01,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20131,No,-,-,2020-06-05,2020,Q2,6,5
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,United States,2020-06-15,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20103,No,-,-,2020-06-11,2020,Q2,6,11
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,United States,2020-06-15,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20013,No,-,-,2020-06-12,2020,Q2,6,12
Edible fruits and nuts,2020-05-22,2020,Q2,5,22,United States,2020-06-15,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19953,20131,No,-,-,2020-06-12,2020,Q2,6,12
Edible fruits and nuts,2020-05-23,2020,Q2,5,23,Turkey,2020-06-03,8131000,Apricots,No,-,No,-,No,-,No,-,21000,21840,No,-,-,,2020,Q2,5,
Edible fruits and nuts,2020-05-24,2020,Q2,5,24,Turkey,2020-05-26,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,21000,21890,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17150,18375,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17100,17955,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,17100,17955,No,-,-,2020-06-04,2020,Q2,6,4
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17150,18375,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,16128,16800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,20160,21000,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17100,17955,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,16128,16800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,8800,9560,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,16128,16800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-12,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,19560,20375,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8131000,Apricots,No,-,No,-,No,-,No,-,2496,3150,No,-,-,,2020,Q2,5,
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,20160,21000,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,14400,16272,No,-,-,2020-06-01,2020,Q2,6,1
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-27,8062010,Currants,Yes,Satisfactory,No,-,No,-,No,-,3456,3709,No,-,-,2020-06-01,2020,Q2,6,1
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,16128,16800,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,19560,20375,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,63000,65520,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-27,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,12885,14190,No,-,-,2020-05-26,2020,Q2,5,26
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-23,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,21000,21700,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-28,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,11059,12614,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-28,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,11059,12614,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-28,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,11059,12614,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-26,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-26,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-23,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,10000,10400,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-23,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,21000,21700,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-23,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,11000,11440,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,5832,6197,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-04-29,8062090,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,16200,17213,No,-,-,2020-06-08,2020,Q2,6,8
Edible fruits and nuts,2020-05-26,2020,Q2,5,26,Turkey,2020-05-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,United States,2020-05-27,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,87,87,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21840,23400,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-28,2020,Q2,5,28,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,4050,4640,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,5850,6703,No,-,-,2020-06-04,2020,Q2,6,4
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,5040,6468,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,17945,19370,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,24000,25542,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,No,-,No,-,No,-,No,-,20750,22111,No,-,-,,2020,Q2,5,
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,1125,1291,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,3239,4001,No,-,-,2020-05-28,2020,Q2,5,28
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8131000,Apricots,No,-,No,-,No,-,No,-,2000,2080,No,-,-,,2020,Q2,5,
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21900,22776,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,23375,24750,No,-,-,2020-05-27,2020,Q2,5,27
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-29,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,200,208,No,-,-,2020-06-03,2020,Q2,6,3
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-29,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,300,312,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-27,2020,Q2,5,27,Turkey,2020-05-29,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,400,432,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-28,2020,Q2,5,28,Turkey,2020-05-28,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,1536,1664,No,-,-,2020-06-03,2020,Q2,6,3
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,9792,11498,No,-,-,2020-06-08,2020,Q2,6,8
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-05-27,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,12000,12771,No,-,-,2020-06-08,2020,Q2,6,8
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-05-23,8042090,Dried,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,No,-,21000,21616,No,-,-,2020-06-08,2020,Q2,6,8
Edible fruits and nuts,2020-05-28,2020,Q2,5,28,Turkey,2020-05-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-28,2020,Q2,5,28,Turkey,2020-05-30,8042090,Dried,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,5016,5648,No,-,-,2020-06-09,2020,Q2,6,9
Edible fruits and nuts,2020-05-28,2020,Q2,5,28,Turkey,2020-05-30,8131000,Apricots,No,-,No,-,No,-,No,-,3277,3628,No,-,-,,2020,Q2,5,
Edible fruits and nuts,2020-05-28,2020,Q2,5,28,Turkey,2020-05-28,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,1536,1696,No,-,-,2020-06-03,2020,Q2,6,3
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-05-24,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,8136,9492,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-05-24,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,8136,9492,No,-,-,2020-05-29,2020,Q2,5,29
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-05-20,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,8136,9492,No,-,-,2020-06-19,2020,Q2,6,19
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-06-03,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,8000,8400,No,-,-,2020-06-03,2020,Q2,6,3
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-06-03,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21900,22776,No,-,-,2020-05-31,2020,Q2,5,31
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-06-03,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,7000,7280,No,-,-,2020-06-02,2020,Q2,6,2
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-06-03,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,3000,3120,No,-,-,2020-06-02,2020,Q2,6,2
Edible fruits and nuts,2020-05-29,2020,Q2,5,29,Turkey,2020-06-03,806203090,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,10000,10400,No,-,-,2020-06-10,2020,Q2,6,10
Edible fruits and nuts,2020-05-31,2020,Q2,5,31,Turkey,2020-06-07,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-06-08,2020,Q2,6,8
Edible fruits and nuts,2020-05-31,2020,Q2,5,31,Turkey,2020-06-07,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-06-08,2020,Q2,6,8
Edible fruits and nuts,2020-05-20,2020,Q2,5,20,Turkey,2020-05-21,8055010,"Lemons (Citrus limon, Citrus limonum)",No,-,No,-,No,-,No,-,300,338,No,-,-,,2020,Q2,5,
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-01,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,761,3096,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-01,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,500,3096,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-01,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,2550,2933,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Kenya,2020-05-01,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,232,1468,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Kenya,2020-05-01,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1985,2408,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Kenya,2020-05-01,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2134,2484,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Kenya,2020-05-01,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,900,1134,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Kenya,2020-05-01,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,90,125,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Kenya,2020-05-01,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,413,470,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-01,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,250,285,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-01,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,400,500,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Pakistan,2020-05-01,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1220,1470,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-01,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,1625,1710,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-01,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,2480,3087,No,-,-,2020-05-02,2020,Q2,5,2
Edible vegetables,2020-05-01,2020,Q2,5,1,Pakistan,2020-05-01,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,No,-,No,-,1355,1555,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-01,2020,Q2,5,1,Egypt,2020-05-01,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1000,1115,No,-,-,2020-05-01,2020,Q2,5,1
Edible vegetables,2020-05-02,2020,Q2,5,2,Kenya,2020-05-02,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1263,1569,No,-,-,2020-05-02,2020,Q2,5,2
Edible vegetables,2020-05-02,2020,Q2,5,2,Kenya,2020-05-02,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1306,1448,No,-,-,2020-05-02,2020,Q2,5,2
Edible vegetables,2020-05-01,2020,Q2,5,1,Uganda,2020-05-02,710805920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1311,1311,No,-,-,2020-05-06,2020,Q2,5,6
Edible vegetables,2020-05-01,2020,Q2,5,1,India,2020-05-02,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,235,3215,No,-,-,2020-05-02,2020,Q2,5,2
Edible vegetables,2020-05-01,2020,Q2,5,1,Kenya,2020-05-02,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,468,500,No,-,-,2020-05-02,2020,Q2,5,2
Edible vegetables,2020-05-02,2020,Q2,5,2,Kenya,2020-05-02,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1069,1180,No,-,-,2020-05-02,2020,Q2,5,2
Edible vegetables,2020-05-02,2020,Q2,5,2,Kenya,2020-05-02,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,2900,2975,No,-,-,2020-05-02,2020,Q2,5,2
Edible vegetables,2020-05-02,2020,Q2,5,2,Kenya,2020-05-02,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1675,1770,No,-,-,2020-05-02,2020,Q2,5,2
