DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ControlDate,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_kg,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation,NotAcceptable2,ReasonForRefusal,DecsionControlDate,NumberOfConsignments
2017-06-09,2017,Q2,Jun,9,2017-06,-,JP,Heathrow,JP,Japan,GB,GB,21069092,Containing no milkfats sucrose isoglucose glucose or starch or containing by weight less than 1.5|% milkfat 5|% sucrose or isoglucose 5|% glucose or starch,24,480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,9792,48960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,9792,48960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,9792,48960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,9792,48960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,IE,IE,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,CN,Felixstowe  P,CN,China,GB,GB,12024200,Shelled whether or not broken,660,16500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,CN,Felixstowe  P,CN,China,GB,GB,12024200,Shelled whether or not broken,120,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,12074090,Other,752,18800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,TR,Felixstowe  P,TR,Turkey,GB,GB,20079997,Other,10,6240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,TR,Felixstowe  P,TR,Turkey,GB,GB,200819,Other than 2008 11 including mixtures,5,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,TR,Felixstowe  P,TR,Turkey,GB,GB,200819,Other than 2008 11 including mixtures,10,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,TR,Felixstowe  P,TR,Turkey,GB,GB,200819,Other than 2008 11 including mixtures,6,6000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,200,800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Manchester,IN,India,GB,GB,7099990,Other,600,2400,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,US,Felixstowe  P,US,United States,GB,GB,8025100,In shell,1400,19050.89,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,KE,Heathrow,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),600,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,KE,Heathrow,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),49,1960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,520,13000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042190,Other,50,250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,160,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,200,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,100,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,TR,Felixstowe  P,TR,Turkey,GB,GB,8042090,Dried,1600,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,TR,Felixstowe  P,TR,Turkey,GB,GB,8042090,Dried,1600,24000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,ES,GB,8061010,Table grapes,2448,10771.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,13728,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,13728,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,13728,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2376,13068,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,13728,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,13728,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-09,2017,Q2,Jun,9,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,13728,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1768,15912,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2496,12480,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1768,15912,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),150,270,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Eth?phon,satisfactory,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2300,11500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Heathrow,IN,India,GB,GB,7099990,Other,700,2590,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),3,10.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,CN,Heathrow,CN,China,GB,GB,7049090,Other,196,1117.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,34,342.72,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,16,146.64,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,3,19.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,9,94.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,24,209.28,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,3,36,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,3,24,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,2,12.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,2,18,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,3,33.6,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,1,2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,3,30,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,5,25,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Felixstowe  P,IN,India,GB,GB,9042200,Crushed or ground,6,30,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,1236,12360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,EG,Heathrow,EG,Egypt,GB,GB,8061010,Table grapes,1350,5940,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Heathrow,IN,India,GB,GB,7099990,Other,310,1240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,IN,Heathrow,IN,India,GB,GB,7099990,Other,775,2765,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-10,2017,Q2,Jun,10,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),230,490,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Heathrow,EG,Egypt,GB,GB,8061010,Table grapes,825,4125,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Heathrow,EG,Egypt,GB,GB,8061010,Table grapes,900,4500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),402,603,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),1031,2247,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Heathrow,EG,Egypt,GB,GB,8061010,Table grapes,720,3240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),450,675,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,KE,Heathrow,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),90,675,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,11400,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,EG,Felixstowe  P,EG,Egypt,GB,GB,8061010,Table grapes,2400,12000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Eth?phon,satisfactory,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),13,124.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,150,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),454,681,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
2017-06-11,2017,Q2,Jun,11,2017-06,-,KE,Heathrow,KE,Kenya,IE,IE,7081000,Peas (Pisum sativum),260,390,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-06,1
