DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ControlDate,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_kg,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation,NotAcceptable2,ReasonForRefusal,DecsionControlDate,NumberOfConsignments
2017-09-06,2017,Q3,Sep,6,2017-09,,IN,"Felixstowe, P",IN,India,GB,GB,9042200,Crushed or ground,175,4375,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,,1
2017-09-06,2017,Q3,Sep,6,2017-09,,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Human consumption,-,-,,1
2017-09-06,2017,Q3,Sep,6,2017-09,,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B2,satisfactory,Human consumption,-,-,,1
2017-09-06,2017,Q3,Sep,6,2017-09,,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G1,satisfactory,Human consumption,-,-,,1
2017-09-06,2017,Q3,Sep,6,2017-09,,IN,"Felixstowe, P",IN,India,GB,GB,12024200,"Shelled, whether or not broken",760,19000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G2,satisfactory,Human consumption,-,-,,1
2017-09-06,2017,Q3,Sep,6,2017-09,,GH,London Gateway,GH,Ghana,GB,GB,15119099,Other,1224,15688,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-06,2017,Q3,Sep,6,2017-09,,CN,"Felixstowe, P",CN,China,NL,GB,19023090,Other,9000,16200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,GM rice,satisfactory,Human consumption,-,-,,1
2017-09-06,2017,Q3,Sep,6,2017-09,,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25080,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),4,192,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),437,976,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,NG,Heathrow,NG,Nigeria,GB,GB,12077000,Melon seeds,1,22,Human consumption,Not Satisfactory,no,2. Destruction,Not Satisfactory,Not Done,No,-,-,-,destruction,1. Absence/Invalid certificate (if applicable),,1
2017-09-07,2017,Q3,Sep,7,2017-09,,NG,Heathrow,NG,Nigeria,GB,GB,12077000,Melon seeds,1,22,Human consumption,Not Satisfactory,no,2. Destruction,Not Satisfactory,Not Done,No,-,-,-,destruction,"6. Other, create RASFF notification",,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),2,60,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,24940,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),142,284,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1200,14800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,IN,"Felixstowe, P",IN,India,GB,GB,9042200,Crushed or ground,100,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,US,"Felixstowe, P",US,United States,GB,GB,8025100,In shell,1100,12473,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),189,1854.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,25060,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),200,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,IN,Heathrow,IN,India,GB,GB,14049000,Other,400,1600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Heathrow,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),710,1975,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,3840,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,900,1350,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,180,2160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,80620,Dried,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TH,Manchester,TH,Thailand,GB,GB,7093000,Aubergines (eggplants),19,95,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TH,Manchester,TH,Thailand,GB,GB,7096099,Other,25,49,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,KE,Stansted,KE,Kenya,GB,GB,7081000,Peas (Pisum sativum),130,735,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,AR,London Gateway,AR,Argentina,GB,GB,12024200,"Shelled, whether or not broken",20,24720,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,VN,Heathrow,VN,Viet Nam,GB,GB,8109020,"Tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola and pitahaya",114,342,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,JP,"Felixstowe, P",JP,Japan,GB,GB,10063094,Medium grain,2380,23800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,JP,"Southampton, P",JP,Japan,GB,GB,21031000,Soya sauce,30,120,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,JP,"Southampton, P",JP,Japan,GB,GB,20059100,Bamboo shoots,100,1800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,IN,Heathrow,IN,India,GB,GB,7099990,Other,221,983,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,CN,"Felixstowe, P",CN,China,NL,GB,12024100,In shell,600,18000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,2808,19656,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,3072,8257.54,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
2017-09-07,2017,Q3,Sep,7,2017-09,,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1440,10080,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,,1
