DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-05-25,2018,Q2,May,25,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119011,In immediate packings of a net content not exceeding 1|kg,631,6966,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan I (CAS number 842-07-9),Satisfactory,Human consumption,-,-,1
2018-05-25,2018,Q2,May,25,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119011,In immediate packings of a net content not exceeding 1|kg,631,6966,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan II (CAS number 3118-97-6),Satisfactory,Human consumption,-,-,1
2018-05-25,2018,Q2,May,25,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119011,In immediate packings of a net content not exceeding 1|kg,631,6966,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan III (CAS number 85-86-9),Satisfactory,Human consumption,-,-,1
2018-06-01,2018,Q2,Jun,1,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119099,Other,1224,13072,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan I (CAS number 842-07-9),Satisfactory,Human consumption,-,-,1
2018-06-01,2018,Q2,Jun,1,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119099,Other,1224,13072,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan II (CAS number 3118-97-6),Satisfactory,Human consumption,-,-,1
2018-06-01,2018,Q2,Jun,1,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119099,Other,1224,13072,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan III (CAS number 85-86-9),Satisfactory,Human consumption,-,-,1
2018-06-04,2018,Q2,Jun,4,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119099,Other,1224,13072,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan I (CAS number 842-07-9),Satisfactory,Human consumption,-,-,1
2018-06-04,2018,Q2,Jun,4,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119099,Other,1224,13072,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan II (CAS number 3118-97-6),Satisfactory,Human consumption,-,-,1
2018-06-04,2018,Q2,Jun,4,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119099,Other,1224,13072,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan III (CAS number 85-86-9),Satisfactory,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119011,In immediate packings of a net content not exceeding 1|kg,1003,11073,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan I (CAS number 842-07-9),Satisfactory,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119011,In immediate packings of a net content not exceeding 1|kg,1003,11073,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan II (CAS number 3118-97-6),Satisfactory,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119011,In immediate packings of a net content not exceeding 1|kg,1003,11073,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan III (CAS number 85-86-9),Satisfactory,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,GH,London Gateway,GB,Ghana,GB,GB,15119099,Other,1224,13072,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-07,2018,Q2,Jun,7,2018-06,JP,"Felixstowe, P",GB,Japan,GB,GB,22029911,"Soya-based beverages with a protein content of 2,8 % or more by weight",1680,10080,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-15,2018,Q2,Jun,15,2018-06,JP,"Felixstowe, P",GB,Japan,GB,GB,22029911,"Soya-based beverages with a protein content of 2,8 % or more by weight",10,174,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,CN,Heathrow,GB,China,GB,GB,10063027,Of a length/width ratio equal to or greater than 3,1,200,Human consumption,Not satisfactory,-,Destruction,Satisfactory,/,no,-,-,-,-,Absence/Invalid certificate (if applicable),1
2018-05-30,2018,Q2,May,30,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,10062096,Of a length/width ratio greater than 2|but less than 3,120,960,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,10063094,Medium grain,120,960,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,1
2018-05-08,2018,Q2,May,8,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,579,14475,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-08,2018,Q2,May,8,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,120,3000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-10,2018,Q2,May,10,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3,50,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,1
2018-05-15,2018,Q2,May,15,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1600,9600,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-16,2018,Q2,May,16,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",200,2400,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-05-21,2018,Q2,May,21,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),640,16000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-24,2018,Q2,May,24,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,900,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-25,2018,Q2,May,25,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),60,1200,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-05-25,2018,Q2,May,25,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,660,16500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-25,2018,Q2,May,25,2018-06,IN,Liverpool,GB,India,GB,GB,904220090,Other,360,9000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),400,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),20,500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,60,130,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,800,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),580,14500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),580,14500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),580,14500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),580,14500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-05-29,2018,Q2,May,29,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),580,14500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,526,10520,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1000,6000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,900,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,84,1695,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,84,1695,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,84,1695,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,84,1695,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,84,1695,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-30,2018,Q2,May,30,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),560,14000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-31,2018,Q2,May,31,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,9041200,Crushed or ground,400,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-31,2018,Q2,May,31,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),680,17000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-31,2018,Q2,May,31,2018-06,LK,"Felixstowe, P",GB,Sri Lanka,GB,GB,904219080,Other,5,10,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-31,2018,Q2,May,31,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),3,450,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-05-31,2018,Q2,May,31,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,500,10875,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-05-31,2018,Q2,May,31,2018-06,IN,London Gateway,GB,India,GB,GB,904219080,Other,50,125,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-04,2018,Q2,Jun,4,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,10,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,1
2018-06-04,2018,Q2,Jun,4,2018-06,IN,"Felixstowe, P",IE,India,IE,IE,904220090,Other,320,8000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-04,2018,Q2,Jun,4,2018-06,IN,"Felixstowe, P",IE,India,IE,IE,904220090,Other,280,7000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-04,2018,Q2,Jun,4,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,10,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,384,7010,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),579,5274,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),85,510,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),15,90,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),579,5274,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,Belfast City Council (CED),IE,India,IE,IE,904219080,Other,30,180,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,no,-,-,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,Belfast City Council (CED),IE,India,IE,IE,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),25,160,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,no,-,-,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,IN,Belfast City Council (CED),IE,India,IE,IE,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),20,128,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,no,-,-,Human consumption,-,-,1
2018-06-05,2018,Q2,Jun,5,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,6,51,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,17,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),250,1400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,15,360,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,199,2985,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,527,7905,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,191,2865,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),250,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),80,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),160,4000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),140,3500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),860,21500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),860,21500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),860,21500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),860,21500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-06-06,2018,Q2,Jun,6,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),860,21500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-07,2018,Q2,Jun,7,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,20,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-07,2018,Q2,Jun,7,2018-06,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),70,420,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-07,2018,Q2,Jun,7,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,171,2045,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-07,2018,Q2,Jun,7,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),16,30,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-07,2018,Q2,Jun,7,2018-06,IN,"Southampton, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),732,6192,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-08,2018,Q2,Jun,8,2018-06,IN,Heathrow,GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),140,3500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-06-08,2018,Q2,Jun,8,2018-06,IN,Heathrow,GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),140,3500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-08,2018,Q2,Jun,8,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,250,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-08,2018,Q2,Jun,8,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,20,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,1
2018-06-08,2018,Q2,Jun,8,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,500,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-08,2018,Q2,Jun,8,2018-06,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,20,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-06-08,2018,Q2,Jun,8,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,250,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-11,2018,Q2,Jun,11,2018-06,CN,Stansted,GB,China,GB,GB,9022000,Other green tea (not fermented),1,1,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-11,2018,Q2,Jun,11,2018-06,VN,"Felixstowe, P",GB,Indonesia,GB,GB,9081200,Crushed or ground,425,10625,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-11,2018,Q2,Jun,11,2018-06,VN,"Felixstowe, P",GB,Indonesia,GB,GB,9081200,Crushed or ground,20,500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),230,8960,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),200,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),280,14000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",120,6000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),400,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),280,7000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),80,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1000,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1250,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,250,1500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1000,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,680,17000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-12,2018,Q2,Jun,12,2018-06,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),390,16500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-06-13,2018,Q2,Jun,13,2018-06,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),320,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-13,2018,Q2,Jun,13,2018-06,CN,Heathrow,GB,China,GB,GB,9022000,Other green tea (not fermented),12,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
