Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Other/Animal or vegetable fats and oils,2020-01-23,2020,Q1,1,23,2020-02-07,Ghana,2020-01-25,For import,15119099,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.DYES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,5178
Other/Animal or vegetable fats and oils,2020-01-28,2020,Q1,1,28,2020-02-07,Ghana,2020-01-25,For import,15119099,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan I (CAS number 842-07-9),Satisfactory,Human consumption,-,-,"Tilbury, P",1,6816
Other/Animal or vegetable fats and oils,2020-01-28,2020,Q1,1,28,2020-02-07,Ghana,2020-01-25,For import,15119099,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan II (CAS number 3118-97-6),Satisfactory,Human consumption,-,-,"Tilbury, P",1,6816
Other/Animal or vegetable fats and oils,2020-01-28,2020,Q1,1,28,2020-02-07,Ghana,2020-01-25,For import,15119099,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Sudan III (CAS number 85-86-9),Satisfactory,Human consumption,-,-,"Tilbury, P",1,6816
Other/Animal or vegetable fats and oils,2020-01-30,2020,Q1,1,30,2020-02-06,Ghana,2020-02-05,For import,15119099,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,16760
Other/Animal or vegetable fats and oils,2020-02-05,2020,Q1,2,5,2020-02-06,Ghana,2020-02-03,For import,15119099,Other,Ambient,Human consumption,Not satisfactory,-,Destruction,Not satisfactory,/,no,-,-,-,-,-, ,1,60
Other/Animal or vegetable fats and oils,2020-02-05,2020,Q1,2,5,2020-02-06,Ghana,2020-02-03,For import,15119099,Other,Ambient,Human consumption,Not satisfactory,-,Destruction,Not satisfactory,/,no,-,-,-,-,-, ,1,120
Other/Animal or vegetable fats and oils,2020-02-05,2020,Q1,2,5,2020-02-06,Ghana,2020-02-03,For import,15111090,Other than 1511 10 10,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,no,-,-,-,Destruction,"Other, create RASFF notification",Heathrow,1,40
Other/Animal or vegetable fats and oils,2020-02-10,2020,Q1,2,10,2020-02-10,Ghana,2020-02-10,For import,1511,"Palm oil and its fractions, whether or not refined, but not chemically modified",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,60
"Other/Preparations of cereals, flour, starch or milk",2019-12-04,2019,Q4,12,4,2020-02-06,China,2019-12-08,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Not satisfactory,-,-,"Other, create RASFF notification","Southampton, P",1,1935
"Other/Preparations of cereals, flour, starch or milk",2020-01-15,2020,Q1,1,15,2020-02-04,China,2020-01-22,For import,19022099,Other,Frozen,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1833
"Other/Preparations of cereals, flour, starch or milk",2020-01-15,2020,Q1,1,15,2020-02-04,China,2020-01-22,For import,19022099,Other,Frozen,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,3160
"Other/Preparations of cereals, flour, starch or milk",2020-01-15,2020,Q1,1,15,2020-02-12,China,2020-01-26,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Unauthorised GMO,Satisfactory,Human consumption,-,-,Liverpool,1,16200
"Other/Preparations of cereals, flour, starch or milk",2020-01-15,2020,Q1,1,15,2020-02-12,China,2020-01-26,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Unauthorised GMO,Satisfactory,Human consumption,-,-,Liverpool,1,16198
"Other/Preparations of cereals, flour, starch or milk",2020-01-23,2020,Q1,1,23,2020-02-05,China,2020-01-26,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Southampton, P",1,4320
"Other/Preparations of cereals, flour, starch or milk",2020-01-23,2020,Q1,1,23,2020-02-05,China,2020-01-26,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Southampton, P",1,4500
"Other/Preparations of cereals, flour, starch or milk",2020-01-23,2020,Q1,1,23,2020-02-05,China,2020-01-26,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Southampton, P",1,1440
"Other/Preparations of cereals, flour, starch or milk",2020-01-23,2020,Q1,1,23,2020-02-14,China,2020-02-03,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Unauthorised GMO,Satisfactory,Human consumption,-,-,Liverpool,1,16200
"Other/Preparations of cereals, flour, starch or milk",2020-01-23,2020,Q1,1,23,2020-02-17,China,2020-02-03,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Unauthorised GMO,Satisfactory,Human consumption,-,-,Liverpool,1,16200
"Other/Preparations of cereals, flour, starch or milk",2020-01-27,2020,Q1,1,27,2020-02-09,China,2020-01-29,For import,19023010,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,12750
"Other/Preparations of cereals, flour, starch or milk",2020-01-27,2020,Q1,1,27,2020-02-26,China,2020-02-11,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Unauthorised GMO,Satisfactory,Human consumption,-,-,Liverpool,1,16200
"Other/Preparations of cereals, flour, starch or milk",2020-01-27,2020,Q1,1,27,2020-02-26,China,2020-02-11,For import,19023090,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Unauthorised GMO,Satisfactory,Human consumption,-,-,Liverpool,1,16200
"Other/Preparations of cereals, flour, starch or milk",2020-01-28,2020,Q1,1,28,2020-02-09,China,2020-01-29,For import,19023010,Dried,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,13650
"Other/Preparations of cereals, flour, starch or milk",2020-02-12,2020,Q1,2,12,2020-02-26,China,2020-02-15,For import,19023090,Other,Chilled,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,GM rice,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,12549
"Other/Preparations of vegetables, fruit, nuts",2020-01-03,2020,Q1,1,3,2020-02-28,Argentina,2020-01-09,For import,20081198,In immediate packings of a net content not exceeding 1|kg,Ambient,Human consumption,Not satisfactory,-,Destruction,/,/,no,-,-,-,-,Absence/Invalid certificate (if applicable), ,1,3132
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-02-06,United States,2019-12-31,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,Liverpool,1,5486
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-02-06,United States,2019-12-31,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,Liverpool,1,5486
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-02-06,United States,2019-12-31,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,Liverpool,1,5486
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-02-06,United States,2019-12-31,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,Liverpool,1,5486
"Other/Preparations of vegetables, fruit, nuts",2020-01-22,2020,Q1,1,22,2020-02-06,United States,2019-12-31,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,Liverpool,1,5486
"Other/Preparations of vegetables, fruit, nuts",2020-01-25,2020,Q1,1,25,2020-02-06,Turkey,2020-01-29,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,2250
"Other/Preparations of vegetables, fruit, nuts",2020-01-27,2020,Q1,1,27,2020-02-06,United States,2020-01-30,For import,20081198,In immediate packings of a net content not exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1323
"Other/Preparations of vegetables, fruit, nuts",2020-01-28,2020,Q1,1,28,2020-02-03,Turkey,2020-02-03,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6615
"Other/Preparations of vegetables, fruit, nuts",2020-01-28,2020,Q1,1,28,2020-02-04,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22120
"Other/Preparations of vegetables, fruit, nuts",2020-01-29,2020,Q1,1,29,2020-02-12,United States,2020-01-30,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Southampton, P",1,240
"Other/Preparations of vegetables, fruit, nuts",2020-01-30,2020,Q1,1,30,2020-02-03,Turkey,2020-01-30,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
"Other/Preparations of vegetables, fruit, nuts",2020-01-30,2020,Q1,1,30,2020-02-03,Turkey,2020-01-30,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18000
"Other/Preparations of vegetables, fruit, nuts",2020-01-31,2020,Q1,1,31,2020-02-01,Georgia,2020-01-29,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7000
"Other/Preparations of vegetables, fruit, nuts",2020-01-31,2020,Q1,1,31,2020-02-03,Turkey,2020-01-30,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,14000
"Other/Preparations of vegetables, fruit, nuts",2020-01-31,2020,Q1,1,31,2020-02-03,Turkey,2020-01-30,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6000
"Other/Preparations of vegetables, fruit, nuts",2020-01-31,2020,Q1,1,31,2020-02-04,United States,2020-02-06,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1306
"Other/Preparations of vegetables, fruit, nuts",2020-01-31,2020,Q1,1,31,2020-02-05,India,2020-01-31,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,17136
"Other/Preparations of vegetables, fruit, nuts",2020-01-31,2020,Q1,1,31,2020-02-06,Georgia,2020-01-29,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,7000
"Other/Preparations of vegetables, fruit, nuts",2020-02-03,2020,Q1,2,3,2020-02-06,China,2020-02-01,For import,20081198,In immediate packings of a net content not exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,990
"Other/Preparations of vegetables, fruit, nuts",2020-02-04,2020,Q1,2,4,2020-02-05,United States,2020-02-06,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,816
"Other/Preparations of vegetables, fruit, nuts",2020-02-04,2020,Q1,2,4,2020-02-06,United States,2020-02-06,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,9779
"Other/Preparations of vegetables, fruit, nuts",2020-02-05,2020,Q1,2,5,2020-02-07,Japan,2020-02-04,For import,20059100,Bamboo shoots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,900
"Other/Preparations of vegetables, fruit, nuts",2020-02-05,2020,Q1,2,5,2020-02-08,United States,2020-02-11,For import,20081110,Peanut butter,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,16364
"Other/Preparations of vegetables, fruit, nuts",2020-02-06,2020,Q1,2,6,2020-02-06,Ghana,2020-02-03,For import,20081110,Peanut butter,Ambient,Human consumption,Not satisfactory,-,-,Not satisfactory,/,no,-,-,-,-,-, ,1,25
"Other/Preparations of vegetables, fruit, nuts",2020-02-06,2020,Q1,2,6,2020-02-07,India,2020-01-18,For import,20081196,"In immediate packings of a net content not exceeding 1|kg, Roasted",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1680
"Other/Preparations of vegetables, fruit, nuts",2020-02-06,2020,Q1,2,6,2020-02-08,Lebanon,2020-01-31,For import,2001909711,Not containing added sugar,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,72
"Other/Preparations of vegetables, fruit, nuts",2020-02-06,2020,Q1,2,6,2020-02-19,Turkey,2020-02-09,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,15000
"Other/Preparations of vegetables, fruit, nuts",2020-02-07,2020,Q1,2,7,2020-02-13,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,500
"Other/Preparations of vegetables, fruit, nuts",2020-02-07,2020,Q1,2,7,2020-02-13,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
"Other/Preparations of vegetables, fruit, nuts",2020-02-07,2020,Q1,2,7,2020-02-13,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2500
"Other/Preparations of vegetables, fruit, nuts",2020-02-07,2020,Q1,2,7,2020-02-13,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
"Other/Preparations of vegetables, fruit, nuts",2020-02-10,2020,Q1,2,10,2020-02-10,China,2020-01-31,For import,20081191,In immediate packings of a net content exceeding 1|kg,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,700
"Other/Preparations of vegetables, fruit, nuts",2020-02-10,2020,Q1,2,10,2020-02-18,Turkey,2020-02-06,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,4165
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-11,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22220
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-11,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22480
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-11,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22040
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-11,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21820
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-12,United States,2020-02-08,For import,200811,Groundnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,245
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-12,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22020
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-12,China,2020-02-08,For import,20081196,"In immediate packings of a net content not exceeding 1|kg, Roasted",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1296
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-13,Turkey,2020-02-13,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3706
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-21,Turkey,2020-02-13,For import,2008999960,Figs,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1050
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-21,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,London Gateway,1,21960
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-21,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,21960
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-21,Argentina,2020-02-14,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,London Gateway,1,21980
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-24,United States,2020-02-15,For import,200811,Groundnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,"Southampton, P",1,1436
"Other/Preparations of vegetables, fruit, nuts",2020-02-11,2020,Q1,2,11,2020-02-24,United States,2020-02-15,For import,200811,Groundnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Southampton, P",1,1436
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-12,Turkey,2020-02-11,For import,2008191320,Pistachios,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8000
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-14,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9000
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-14,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-15,Turkey,2020-02-11,For import,20089778,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,77
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-15,Turkey,2020-02-11,For import,2008199930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,77
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-15,Turkey,2020-02-11,For import,2008199930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,449
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-18,Turkey,2020-02-18,For import,20079939,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,691
"Other/Preparations of vegetables, fruit, nuts",2020-02-12,2020,Q1,2,12,2020-02-25,Japan,2020-02-22,For import,20059100,Bamboo shoots,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,105
"Other/Preparations of vegetables, fruit, nuts",2020-02-13,2020,Q1,2,13,2020-02-20,Turkey,2020-02-16,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
"Other/Preparations of vegetables, fruit, nuts",2020-02-13,2020,Q1,2,13,2020-02-20,Turkey,2020-02-16,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
"Other/Preparations of vegetables, fruit, nuts",2020-02-14,2020,Q1,2,14,2020-02-26,Turkey,2020-02-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9750
"Other/Preparations of vegetables, fruit, nuts",2020-02-14,2020,Q1,2,14,2020-02-26,Turkey,2020-02-26,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
"Other/Preparations of vegetables, fruit, nuts",2020-02-17,2020,Q1,2,17,2020-02-25,Turkey,2020-02-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22500
"Other/Preparations of vegetables, fruit, nuts",2020-02-17,2020,Q1,2,17,2020-02-25,Turkey,2020-02-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-18,China,2020-02-15,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-20,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-25,Turkey,2020-02-23,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,12000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-27,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,11000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-27,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,11000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-27,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,11000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-27,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,11000
"Other/Preparations of vegetables, fruit, nuts",2020-02-18,2020,Q1,2,18,2020-02-27,Turkey,2020-02-14,For import,2008191930,Hazelnuts,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,11000
"Other/Preparations of vegetables, fruit, nuts",2020-02-19,2020,Q1,2,19,2020-02-20,China,2020-02-15,For import,20081198,In immediate packings of a net content not exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1073
"Other/Preparations of vegetables, fruit, nuts",2020-02-20,2020,Q1,2,20,2020-02-20,Argentina,2020-02-26,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22040
"Other/Preparations of vegetables, fruit, nuts",2020-02-20,2020,Q1,2,20,2020-02-20,Argentina,2020-02-26,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21900
"Other/Preparations of vegetables, fruit, nuts",2020-02-20,2020,Q1,2,20,2020-02-20,Argentina,2020-02-26,For import,20081191,In immediate packings of a net content exceeding 1|kg,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,22100
