DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-03-14,2018,Q1,Mar,14,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-14,2018,Q1,Mar,14,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1760,22000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-14,2018,Q1,Mar,14,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-14,2018,Q1,Mar,14,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-14,2018,Q1,Mar,14,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-14,2018,Q1,Mar,14,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-14,2018,Q1,Mar,14,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,300,3750,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-03-14,2018,Q1,Mar,14,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,1326,9282,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,5261,8549,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,400,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1000,12250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,20160,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Tilbury, P",GB,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Tilbury, P",GB,Turkey,GB,GB,8062090,Other,6400,80000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8055010,"Lemons (Citrus limon, Citrus limonum)",5,4320,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1620,19440,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,JP,Heathrow,GB,Japan,GB,GB,8134095,Other,5,44,Human consumption,Not satisfactory,-,-,/,/,no,-,-,-,-,Absence/Invalid certificate (if applicable),1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,222,1998,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,334,4008,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,167,2004,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,125,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8042090,Dried,125,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Tilbury, P",GB,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,3200,40000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,1
2018-03-15,2018,Q1,Mar,15,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1620,19440,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Felixstowe, P",GB,Afghanistan,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1215,14580,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,3024,21168,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,6720,18063,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Tilbury, P",GB,Turkey,GB,GB,8062090,Other,6360,32413,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-16,2018,Q1,Mar,16,2018-03,TR,"Tilbury, P",GB,Turkey,GB,GB,8131000,Apricots,8325,8158,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,3584,17920,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,IR,"Felixstowe, P",GB,Iran (Islamic Republic Of),GB,GB,8062090,Other,200,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,200,2400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,200,2400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,200,250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,200,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1700,21250,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8022200,Shelled,23,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-19,2018,Q1,Mar,19,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,300,375,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,2400,19200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1630,20375,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,Liverpool,IE,Turkey,IE,GB,8062030,Sultanas,6720,84000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8022200,Shelled,80,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-20,2018,Q1,Mar,20,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Tilbury, P",GB,Turkey,GB,GB,8131000,Apricots,5208,17616,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,5040,63000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,3360,42000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,140,659,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1120,5600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,780,1310,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1112,5560,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,240,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,10880,22335,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1450,2175,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,945,2858,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,320,4000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,2400,19200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,2400,19200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,640,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,640,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,400,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,160,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8022200,Shelled,12,12000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,2592,2592,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,1
2018-03-21,2018,Q1,Mar,21,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,2208,15456,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,2176,1740,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,800,10000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,850,10625,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8131000,Apricots,3382,10146,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,Liverpool,GB,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1630,19560,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-22,2018,Q1,Mar,22,2018-03,TR,"Felixstowe, P",GB,Turkey,GB,GB,8062030,Sultanas,1710,17100,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
