DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-06-21,2018,Q2,Jun,21,2018-07,IN,"Southampton, P",GB,India,GB,GB,904220090,Other,250,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-22,2018,Q2,Jun,22,2018-07,CN,"Southampton, P",GB,China,GB,GB,9022000,Other green tea (not fermented),539,2290,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Atrazine,Satisfactory,Human consumption,-,-,1
2018-06-22,2018,Q2,Jun,22,2018-07,ID,London Gateway,GB,Indonesia,GB,GB,9081200,Crushed or ground,640,16000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-22,2018,Q2,Jun,22,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),415,2490,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-22,2018,Q2,Jun,22,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,2964,23040,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,5,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,6,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,9,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,6,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,8,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,7,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,2,20,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,5,66,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,5,34,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,3,18,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,2,14,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,5,29,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,3,23,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,13,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,10,96,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,2,15,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,4,34,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,9,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,7,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,8,54,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,3,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,5,9,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,4,35,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,8,16,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,4,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-23,2018,Q2,Jun,23,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,20,154,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-24,2018,Q2,Jun,24,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),80,480,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-24,2018,Q2,Jun,24,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),360,3120,Human consumption,Not satisfactory,-,Destruction,Satisfactory,/,no,-,-,-,-,-,1
2018-06-25,2018,Q2,Jun,25,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,680,17000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-28,2018,Q2,Jun,28,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,250,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-28,2018,Q2,Jun,28,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),51,255,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-06-28,2018,Q2,Jun,28,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,500,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-29,2018,Q2,Jun,29,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,2357,23115,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-29,2018,Q2,Jun,29,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,272,6800,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-06-29,2018,Q2,Jun,29,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),1000,25000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,CN,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",80,514,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,2500,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,999,5994,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),300,7500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,2,18,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,4,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,CN,River Tees Port Health Authority (Teesport) (CED),GB,China,GB,GB,9022000,Other green tea (not fermented),317,15702,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,CN,River Tees Port Health Authority (Teesport) (CED),GB,China,GB,GB,9024000,Other black tea (fermented) and other partly fermented tea,83,3480,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,4,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,4,13,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,4,32,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,6,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,2,11,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,4,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,2,13,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,2,17,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,8,76,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,5,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,10,73,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,4,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,CN,"Felixstowe, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,300,1458,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,16,147,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,13,131,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,12,98,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,13,142,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,20,204,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,12,84,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,14,134,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,52,466,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-02,2018,Q3,Jul,2,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,2000,8000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,150,3750,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,11,131,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,CN,Port of Tyne (CED),GB,China,GB,GB,9022000,Other green tea (not fermented),440,24200,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,10,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,5,15,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,8,40,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,1,2,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
