DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ControlDate,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_kg,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation,NotAcceptable2,ReasonForRefusal,DecsionControlDate,NumberOfConsignments
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,760,19000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,00200819,Other than 2008 11 including mixtures,167,1002,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,19023090,Other,1380,13330,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,GM rice,satisfactory,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,KE,Heathrow,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),769,1976,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,476,11900,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,625,12500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,93,465,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,100,500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,700,2500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,JP,Heathrow,JP,Japan,GB,GB,07095990,Other,8,0.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,07108051,Sweet peppers,2000,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,09021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,536,5360,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-06,2017,Q1,Feb,6,2017-03,-,BR,Tilbury P,BR,Brazil,GB,GB,12024200,Shelled whether or not broken,20,25000,Human consumption,Satisfactory,no,4. Use for other purpose,Satisfactory,Satisfactory,Yes,Aflatoxins,notsatisfactory,-,other,4. Chemical contamination,2017-03,1
2017-02-06,2017,Q1,Feb,6,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,12024100,In shell,1640,18598,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-03,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Liverpool,TR,Turkey,GB,GB,08131000,Apricots,1120,2867.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Liverpool,TR,Turkey,GB,GB,08042090,Dried,912,2280,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,EG,Heathrow,EG,Egypt,GB,GB,08101000,Strawberries,330,1980,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,13023290,Of guar seeds,400,10000,Feedingstuff,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Pentachlorophenol (PCP),satisfactory,Feedingstuff,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,13023290,Of guar seeds,400,10000,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,300,1200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,400,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,330,990,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,08022200,Shelled,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,240,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,GH,London Gateway,GH,Ghana,GB,GB,15119099,Other,1224,13072.3,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Sudan II (CAS number 3118-97-6),satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,GH,London Gateway,GH,Ghana,GB,GB,15119099,Other,1224,13072.3,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Sudan III (CAS number 85-86-9),satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,325,975,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,JP,Southampton P,JP,Japan,GB,GB,19059090,Other,50,98,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,1345,16140,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,860,2580,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,633,2699,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),438,1774.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,95,1900,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,95,1900,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B2,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,95,1900,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G1,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,95,1900,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin G2,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,95,1900,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Heathrow,CN,China,GB,GB,07049090,Other,315,1795.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,597,2435,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,08042090,Dried,4414,8828,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,400,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,09042200,Crushed or ground,600,15000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,07108051,Sweet peppers,220,2200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),470,705,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,20,17500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024100,In shell,1587,18000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Felixstowe P,CN,China,NL,GB,12024200,Shelled whether or not broken,780,19500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,288,1102,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,300,1350,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20079939,Other,312,711.36,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxins,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,12024200,Shelled whether or not broken,744,18600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),27,874,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,720,2600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Port of Tyne (CED),CN,China,GB,GB,09022000,Other green tea (not fermented),440,24200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Port of Tyne (CED),CN,China,GB,GB,09022000,Other green tea (not fermented),440,24200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Acetamiprid (nicotinoid insecticides ),satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Port of Tyne (CED),CN,China,GB,GB,09022000,Other green tea (not fermented),440,24200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Anthraquinone,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Port of Tyne (CED),CN,China,GB,GB,09022000,Other green tea (not fermented),440,24200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Bifenthrin,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Port of Tyne (CED),CN,China,GB,GB,09022000,Other green tea (not fermented),440,24200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Chlorfenapyr (halogenated pyrroles.),satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-02,-,CN,Port of Tyne (CED),CN,China,GB,GB,09022000,Other green tea (not fermented),440,24200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Cypermethrin,satisfactory,Human consumption,-,-,2017-02,1
2017-02-07,2017,Q1,Feb,7,2017-03,-,CN,Felixstowe P,CN,China,GB,GB,10064000,Broken rice,30,750,Human consumption,Satisfactory,no,1. Re-dispatching,Satisfactory,Satisfactory,Yes,GM rice,notsatisfactory,-,redispatch,6. Other create RASFF notification,2017-03,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,JP,Felixstowe P,JP,Japan,GB,GB,19049010,Obtained from rice,60,486,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,London Gateway,TR,Turkey,GB,GB,08131000,Apricots,2340,7488,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,12074090,Other,800,18144,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Heathrow,IN,India,GB,GB,14049000,Other,130,520,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),71,355,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,3000,3750,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphites,satisfactory,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,DO,Gatwick,DO,Dominican Republic,GB,GB,07082000,Beans (Vigna spp. Phaseolus spp.),110,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,KE,Stansted,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),85,240,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,AR,London Gateway,AR,Argentina,GB,GB,12024200,Shelled whether or not broken,1000,25000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,EG,Heathrow,EG,Egypt,GB,GB,07096099,Other,300,1200,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,KE,Heathrow,KE,Kenya,GB,GB,07081000,Peas (Pisum sativum),438,876,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,800,19888,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,800,19888,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,800,19888,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,800,19888,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Felixstowe P,IN,India,GB,GB,12024200,Shelled whether or not broken,800,19888,Feedingstuff,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Feedingstuff,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,860,2580,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,690,2790,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,500,1900,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20079997,Other,1470,22050,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,JP,Felixstowe P,JP,Japan,GB,GB,19059090,Other,15,83,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,JP,Felixstowe P,JP,Japan,GB,GB,21069092,Containing no milkfats sucrose isoglucose glucose or starch or containing by weight less than 1.5|% milkfat 5|% sucrose or isoglucose 5|% glucose or starch,15,83,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,US,Southampton P,US,United States,GB,GB,08025100,In shell,22,19958,Further process,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Further process,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,AR,London Gateway,AR,Argentina,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,960,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,London Gateway,TR,Turkey,GB,GB,08042090,Dried,4508,11901,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,Aflatoxin B1,satisfactory,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,4414,8828,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,08131000,Apricots,1906,13342,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,London Gateway,TR,Turkey,GB,GB,08131000,Apricots,4508,13524,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,480,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,360,9000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,714,17850,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,20,15000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,07108051,Sweet peppers,40,18800,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,07108051,Sweet peppers,880,8800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,440,11000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,20081919,Other,160,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,KE,Heathrow,KE,Kenya,IE,IE,07081000,Peas (Pisum sativum),180,270,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,CN,Felixstowe P,CN,China,GB,GB,20081196,In immediate packings of a net content not exceeding 1|kg Roasted,264,2376,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,750,2250,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,TR,Felixstowe P,TR,Turkey,GB,GB,08042090,Dried,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,IN,Heathrow,IN,India,GB,GB,07099990,Other,370,1700,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,US,Southampton P,US,United States,GB,GB,08025100,In shell,22,19958,Further process,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Further process,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,US,Southampton P,US,United States,GB,GB,08025100,In shell,22,19958,Further process,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Further process,-,-,2017-02,1
2017-02-08,2017,Q1,Feb,8,2017-02,-,US,Southampton P,US,United States,GB,GB,08025100,In shell,22,19958,Further process,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Further process,-,-,2017-02,1
