"Commoditygroups","DeclarationDate","YearofDeclaration","QuarterofDeclaration","MonthofDeclaration","DayofDeclaration","DecisionControlDateMonth","CountryofOrigin","ArrivalatDPE","Forimport","CommodityCode","Descriptionofcommodity","Producttemperature","Commodityintendedfor","Documentarycheck","AcceptableforTransfer","NotAcceptable","IdentityCheck","PhysicalCheck","LaboratoryTests","TestedFor","Results","Acceptableforreleaseforfreecirculation","NotAcceptable2","ReasonforRefusal","DPEName","NoOfConsignments","NetWeightKg"
"Vegetable products/Edible fruits and nuts","15/05/2019","2019","Q2","5","15","17/05/2019","Turkey","22/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","15/05/2019","2019","Q2","5","15","17/05/2019","Turkey","22/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","15/05/2019","2019","Q2","5","15","17/05/2019","Turkey","22/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","15/05/2019","2019","Q2","5","15","17/05/2019","Turkey","22/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","15/05/2019","2019","Q2","5","15","17/05/2019","Turkey","22/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","15/05/2019","2019","Q2","5","15","30/05/2019","Turkey","19/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","sulphites","Satisfactory","Human consumption","-","-","Felixstowe, P","1","688"
"Vegetable products/Edible fruits and nuts","16/05/2019","2019","Q2","5","16","16/05/2019","Turkey","20/05/2019","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21750"
"Vegetable products/Edible fruits and nuts","16/05/2019","2019","Q2","5","16","16/05/2019","Turkey","19/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","16/05/2019","2019","Q2","5","16","17/05/2019","Turkey","16/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","16128"
"Vegetable products/Edible fruits and nuts","16/05/2019","2019","Q2","5","16","22/05/2019","Turkey","23/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","16/05/2019","2019","Q2","5","16","22/05/2019","Turkey","23/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","16/05/2019","2019","Q2","5","16","22/05/2019","Turkey","23/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20375"
"Vegetable products/Edible fruits and nuts","17/05/2019","2019","Q2","5","17","17/05/2019","Turkey","19/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","17/05/2019","2019","Q2","5","17","17/05/2019","Turkey","15/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","18063"
"Vegetable products/Edible fruits and nuts","17/05/2019","2019","Q2","5","17","20/05/2019","Turkey","19/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","17/05/2019","2019","Q2","5","17","21/05/2019","Turkey","20/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","10000"
"Vegetable products/Edible fruits and nuts","17/05/2019","2019","Q2","5","17","21/05/2019","Turkey","22/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","19845"
"Vegetable products/Edible fruits and nuts","17/05/2019","2019","Q2","5","17","22/05/2019","Turkey","19/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","15200"
"Vegetable products/Edible fruits and nuts","17/05/2019","2019","Q2","5","17","23/05/2019","China","20/05/2019","For import","813409510","Goji berries (wolfberries) (Lycium barbarum L.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10002"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","21/05/2019","Turkey","21/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","21/05/2019","Turkey","21/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","21/05/2019","Turkey","21/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","21/05/2019","Turkey","21/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","21/05/2019","Turkey","21/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","21/05/2019","Turkey","22/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","18468"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","22/05/2019","Turkey","21/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","20000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","22/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","22/05/2019","Turkey","18/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","12000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","22/05/2019","Turkey","18/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","8000"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","24/05/2019","Turkey","09/05/2019","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","70125"
"Vegetable products/Edible fruits and nuts","20/05/2019","2019","Q2","5","20","28/05/2019","Turkey","15/05/2019","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","Aflatoxins","Satisfactory","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","21/05/2019","United States","22/05/2019","For import","8025200","Shelled","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","19958"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","21/05/2019","Turkey","19/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","22/05/2019","Turkey","20/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","10000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","22/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","22/05/2019","Turkey","23/05/2019","For import","8022200","Shelled","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","2000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","22/05/2019","Turkey","24/05/2019","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","13230"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","22/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","1700"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","22/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","17100"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","23/05/2019","Turkey","26/05/2019","For import","8022200","Shelled","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","24/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","2000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","25/05/2019","Turkey","22/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","600"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","25/05/2019","Turkey","22/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","3600"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","25/05/2019","Turkey","22/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1080"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","25/05/2019","Turkey","22/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","4500"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","28/05/2019","Turkey","26/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","18912"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","28/05/2019","Turkey","26/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","28/05/2019","Turkey","26/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","28/05/2019","Turkey","27/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","21/05/2019","2019","Q2","5","21","31/05/2019","Turkey","22/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","sulphites","Satisfactory","Human consumption","-","-","Felixstowe, P","1","8750"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","22/05/2019","United States","22/05/2019","For import","8025200","Shelled","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","19958"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1260"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1575"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","3750"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","9784"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","26/04/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21840"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","19/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8022200","Shelled","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","Turkey","24/05/2019","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","24195"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","23/05/2019","United States","27/05/2019","For import","8025100","In shell","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","19958"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","1408"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","5363"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","11700"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","19584"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","15200"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20000"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","24/05/2019","Turkey","24/05/2019","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","21750"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","30/05/2019","Turkey","24/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","sulphites","Satisfactory","Human consumption","-","-","Felixstowe, P","1","3150"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","30/05/2019","Turkey","24/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","sulphites","Satisfactory","Human consumption","-","-","Felixstowe, P","1","4800"
"Vegetable products/Edible fruits and nuts","22/05/2019","2019","Q2","5","22","30/05/2019","Turkey","18/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","sulphites","Satisfactory","Human consumption","-","-","Felixstowe, P","1","10080"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","23/05/2019","Turkey","22/05/2019","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","8136"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","23/05/2019","Turkey","22/05/2019","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","8136"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","23/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","18063"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","23/05/2019","Turkey","26/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","18063"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","24/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","11136"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","24/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","24/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","24/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","24/05/2019","Turkey","24/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","24/05/2019","Turkey","24/05/2019","For import","8042090","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","24000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","25/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","25/05/2019","Turkey","29/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","25/05/2019","United States","27/05/2019","For import","8025100","In shell","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Southampton, P","1","19958"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","26/05/2019","China","23/05/2019","For import","813409510","Goji berries (wolfberries) (Lycium barbarum L.)","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","300"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","26/05/2019","Turkey","29/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","19845"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","26/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","27/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","27/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","29/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","29/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","23000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","27/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","20000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","27/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Liverpool","1","21250"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","29/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","20375"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","29/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","28/05/2019","Turkey","29/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","29/05/2019","Turkey","29/05/2019","For import","80620","Dried","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","20188"
"Vegetable products/Edible fruits and nuts","23/05/2019","2019","Q2","5","23","30/05/2019","Turkey","23/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","Satisfactory","Satisfactory","yes","sulphites","Satisfactory","Human consumption","-","-","Felixstowe, P","1","10080"
"Vegetable products/Edible fruits and nuts","24/05/2019","2019","Q2","5","24","24/05/2019","Turkey","23/05/2019","For import","8022200","Shelled","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Heathrow","1","17"
"Vegetable products/Edible fruits and nuts","24/05/2019","2019","Q2","5","24","24/05/2019","Turkey","26/05/2019","For import","8062090","Other","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","1600"
"Vegetable products/Edible fruits and nuts","24/05/2019","2019","Q2","5","24","25/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","14000"
"Vegetable products/Edible fruits and nuts","24/05/2019","2019","Q2","5","24","26/05/2019","Turkey","24/05/2019","For import","8131000","Apricots","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Felixstowe, P","1","10000"
"Vegetable products/Edible fruits and nuts","24/05/2019","2019","Q2","5","24","27/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","Belfast City Council (CED)","1","21000"
"Vegetable products/Edible fruits and nuts","24/05/2019","2019","Q2","5","24","28/05/2019","Turkey","24/05/2019","For import","8062030","Sultanas","Ambient","Human consumption","Satisfactory","-","-","/","/","no","-","-","Human consumption","-","-","London Gateway","1","7000"
