CommoditiesGroup,Declaration,DeclarationYear,DeclarationQuarter,DeclarationMonth,DeclarationDay,CountryOfOrigin,ArrivalAtEntryPoint,Commodities,CommonNames,DocumentaryCheck,DocumentaryCheckResults,IdentityCheck,IdentityCheckResults,PhysicalCheck,PhysicalCheckResults,CommodityLaboratoryTest,CommodityLaboratoryTestResults,NetWeightKg,GrossWeightKg,NotAcceptable,NotAcceptableMeasureSelection,ReasonForRefusal,Decision,Year,Quarter,Month,Day
Edible fruits and nuts,2020-04-21,2020,Q2,4,21,Turkey,2020-04-28,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-21,2020,Q2,4,21,China,2020-04-25,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,4500,4800,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-21,2020,Q2,4,21,China,2020-04-25,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,8000,8810,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-21,2020,Q2,4,21,Malaysia,2020-04-22,810902020,Jackfruit (Artocarpus heterophyllus),Yes,Satisfactory,No,-,No,-,No,-,321,612,No,-,-,2020-04-22,2020,Q2,4,22
Edible fruits and nuts,2020-04-21,2020,Q2,4,21,United States,2020-05-11,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20031,No,-,-,2020-05-08,2020,Q2,5,8
Edible fruits and nuts,2020-04-21,2020,Q2,4,21,United States,2020-05-11,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20031,No,-,-,2020-05-09,2020,Q2,5,9
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-26,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,5940,6738,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-26,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,1320,1497,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-26,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,5198,6022,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-21,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-22,2020,Q2,4,22
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-22,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,5158,6425,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,2625,2840,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,900,994,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,900,994,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,7224,7831,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,8250,8580,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,1800,1939,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,2535,2709,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,1125,1207,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-29,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-29,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-20,8022200,Shelled,Yes,Satisfactory,No,-,No,-,No,-,6000,6144,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-22,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,15000,15600,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-22,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,5000,5200,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-13,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,11059,12614,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-13,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,11059,12614,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-24,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-24,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-24,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-24,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-24,8062090,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,22032,23409,No,-,-,2020-05-01,2020,Q2,5,1
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-24,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,20000,21175,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,20000,21175,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,20000,21175,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,20000,21175,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,China,2020-04-25,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,13140,13870,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-26,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Turkey,2020-04-23,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,22032,23409,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,United States,2020-04-21,8025200,Shelled,Yes,Satisfactory,No,-,No,-,No,-,19051,20485,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-22,2020,Q2,4,22,Malaysia,2020-04-23,810902020,Jackfruit (Artocarpus heterophyllus),Yes,Satisfactory,No,-,No,-,No,-,179,596,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-26,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,United States,2020-04-21,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20058,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-24,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,13600,14708,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-24,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,6400,6932,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-24,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,1664,2040,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20750,22398,No,-,-,2020-04-23,2020,Q2,4,23
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,8022200,Shelled,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,23000,24058,No,-,-,2020-05-07,2020,Q2,5,7
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-24,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,3809,4608,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21250,25310,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-24,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,6076,6386,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-22,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,1000,1060,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-24,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,756,916,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,5143,5965,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,10000,10400,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,10000,10400,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-04-25,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,804,905,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-21,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-04-25,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,1615,1820,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,5000,5200,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,15000,15600,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-27,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-29,2020,Q2,4,29
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,5850,6703,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,5850,6703,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,20750,22398,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-26,8022200,Shelled,Yes,Satisfactory,No,-,No,-,No,-,22000,22750,No,-,-,2020-04-29,2020,Q2,4,29
Edible fruits and nuts,2020-04-23,2020,Q2,4,23,Turkey,2020-04-23,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,24000,25542,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,15000,15600,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,6000,6240,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-24,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,21900,22776,No,-,-,2020-04-24,2020,Q2,4,24
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-29,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,20000,20800,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-28,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-27,2020,Q2,4,27
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-30,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,11059,12614,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-30,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,11059,12614,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-30,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-24,2020,Q2,4,24,Turkey,2020-04-29,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,20000,21175,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-04-26,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-29,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,19560,20375,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-29,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17100,17955,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-29,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17150,18375,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-29,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,17100,17955,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-30,2020,Q2,4,30,Turkey,2020-04-28,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,42000,43781,No,-,-,2020-04-30,2020,Q2,4,30
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-04-28,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,8608,9515,No,-,-,2020-04-29,2020,Q2,4,29
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-29,8062030,Sultanas,No,-,No,-,No,-,No,-,16128,16800,No,-,-,2020-04-29,2020,Q2,4,29
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-29,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,16128,16800,No,-,-,2020-04-29,2020,Q2,4,29
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,21000,21840,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,9634,12831,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,1600,1740,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,564,647,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,564,645,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,813509950,Containing figs,Yes,Satisfactory,No,-,No,-,No,-,272,332,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,813509950,Containing figs,Yes,Satisfactory,No,-,No,-,No,-,240,319,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8042090,Dried,Yes,Satisfactory,No,-,No,-,No,-,348,460,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,684,749,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,2040,2323,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,23375,24750,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,288,339,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-27,2020,Q2,4,27,Turkey,2020-05-06,8062030,Sultanas,Yes,Satisfactory,No,-,No,-,No,-,522,688,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-26,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,7438,7735,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-26,8131000,Apricots,Yes,Satisfactory,No,-,No,-,No,-,6250,6563,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,China,2020-04-25,813409510,Goji berries (wolfberries) (Lycium barbarum L.),Yes,Satisfactory,No,-,No,-,No,-,480,510,No,-,-,2020-04-28,2020,Q2,4,28
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,United States,2020-05-18,8025100,In shell,Yes,Satisfactory,No,-,No,-,No,-,19958,20176,No,-,-,2020-05-16,2020,Q2,5,16
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-04-28,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,20375,21190,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-05-06,80620,Dried,Yes,Satisfactory,No,-,No,-,No,-,21900,22776,No,-,-,2020-05-06,2020,Q2,5,6
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-05-06,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,20375,21190,No,-,-,2020-05-06,2020,Q2,5,6
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-05-06,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,20375,21190,No,-,-,2020-05-06,2020,Q2,5,6
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-05-06,8062090,Other,Yes,Satisfactory,No,-,No,-,No,-,20375,21190,No,-,-,2020-05-06,2020,Q2,5,6
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-05-06,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,20375,21190,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-05-06,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,20375,21190,No,-,-,2020-05-05,2020,Q2,5,5
Edible fruits and nuts,2020-04-28,2020,Q2,4,28,Turkey,2020-05-06,806203090,Other,Yes,Satisfactory,No,-,No,-,No,-,19560,20375,No,-,-,2020-05-05,2020,Q2,5,5
