CommoditiesGroup,Declaration,DeclarationYear,DeclarationQuarter,DeclarationMonth,DeclarationDay,CountryOfOrigin,ArrivalAtEntryPoint,Commodities,CommonNames,DocumentaryCheck,DocumentaryCheckResults,IdentityCheck,IdentityCheckResults,PhysicalCheck,PhysicalCheckResults,CommodityLaboratoryTest,CommodityLaboratoryTestResults,NetWeightKg,GrossWeightKg,NotAcceptable,NotAcceptableMeasureSelection,ReasonForRefusal,Decision,Year,Quarter,Month,Day
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,China,2020-07-11,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,10000,10150,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,China,2020-07-06,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,10080,10656,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,China,2020-07-06,9022000,Other green tea (not fermented),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,6720,7104,No,-,-,2020-07-23,2020,Q3,7,23
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,India,2020-07-06,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,2496,2964,No,-,-,2020-07-20,2020,Q3,7,20
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,India,2020-07-06,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,1056,1452,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,India,2020-07-06,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,1680,1995,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,India,2020-07-06,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,1350,1856,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,India,2020-07-06,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,5600,6160,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,India,2020-07-06,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,6944,7465,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-06,2020,Q3,7,6,India,2020-07-06,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,7344,7760,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-11,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,4800,5525,No,-,-,2020-07-13,2020,Q3,7,13
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,India,2020-07-07,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,3600,4056,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,India,2020-07-07,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,5750,6440,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,India,2020-07-07,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,3600,3856,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,India,2020-07-07,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,598,658,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,India,2020-07-07,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,450,552,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,China,2020-07-09,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,1530,3590,No,-,-,2020-07-15,2020,Q3,7,15
"Coffee, tea, mate and spices",2020-07-08,2020,Q3,7,8,India,2020-07-07,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,2500,2525,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-08,2020,Q3,7,8,India,2020-07-07,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,7500,7575,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,China,2020-07-07,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,14300,21580,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,China,2020-07-07,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,7000,21580,No,-,-,2020-07-08,2020,Q3,7,8
"Coffee, tea, mate and spices",2020-07-09,2020,Q3,7,9,India,2020-07-11,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,6000,6084,No,-,-,2020-07-27,2020,Q3,7,27
"Coffee, tea, mate and spices",2020-07-07,2020,Q3,7,7,China,2020-07-05,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,23760,24068,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-09,2020,Q3,7,9,India,2020-07-08,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,12000,12216,No,-,-,2020-07-28,2020,Q3,7,28
"Coffee, tea, mate and spices",2020-07-08,2020,Q3,7,8,India,2020-07-04,904220090,Other,No,-,No,-,No,-,No,-,330,421,No,-,-,,2020,Q3,7,
"Coffee, tea, mate and spices",2020-07-08,2020,Q3,7,8,China,2020-07-08,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,Yes,Satisfactory,No,-,No,-,No,-,269,423,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-08,2020,Q3,7,8,China,2020-07-13,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,705,706,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-08,2020,Q3,7,8,China,2020-07-13,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,6,6,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-08,2020,Q3,7,8,China,2020-07-13,9024000,Other black tea (fermented) and other partly fermented tea,Yes,Satisfactory,No,-,No,-,No,-,6,6,No,-,-,2020-07-09,2020,Q3,7,9
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,41,57,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,132,183,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,310,339,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,309,337,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-10,2020,Q3,7,10,China,2020-07-16,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,15000,15110,No,-,-,2020-07-28,2020,Q3,7,28
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,China,2020-07-10,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Yes,Satisfactory,No,-,No,-,No,-,475,790,No,-,-,2020-07-15,2020,Q3,7,15
"Coffee, tea, mate and spices",2020-07-09,2020,Q3,7,9,China,2020-07-09,9012100,Not decaffeinated,No,-,No,-,No,-,No,-,1586,1586,No,-,-,,2020,Q3,7,
"Coffee, tea, mate and spices",2020-07-09,2020,Q3,7,9,China,2020-07-09,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",Yes,Satisfactory,No,-,No,-,No,-,188,189,No,-,-,2020-07-10,2020,Q3,7,10
"Coffee, tea, mate and spices",2020-07-09,2020,Q3,7,9,Indonesia,2020-06-11,9081200,Crushed or ground,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,5000,5072,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-09,2020,Q3,7,9,India,2020-07-19,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,18000,18180,No,-,-,2020-07-30,2020,Q3,7,30
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-12,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,400,518,No,-,-,2020-07-13,2020,Q3,7,13
"Coffee, tea, mate and spices",2020-07-10,2020,Q3,7,10,China,2020-07-10,9022000,Other green tea (not fermented),Yes,Satisfactory,No,-,No,-,No,-,600,636,No,-,-,2020-07-14,2020,Q3,7,14
"Coffee, tea, mate and spices",2020-07-10,2020,Q3,7,10,China,2020-07-11,9022000,Other green tea (not fermented),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,24200,24508,No,-,-,2020-08-03,2020,Q3,8,3
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,9109190,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,852,1078,No,-,-,2020-07-15,2020,Q3,7,15
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,9109190,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,840,1036,No,-,-,2020-07-15,2020,Q3,7,15
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,9109190,Crushed or ground,Yes,Satisfactory,No,-,No,-,No,-,288,373,No,-,-,2020-07-15,2020,Q3,7,15
"Coffee, tea, mate and spices",2020-07-14,2020,Q3,7,14,India,2020-07-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,4200,4716,No,-,-,2020-07-15,2020,Q3,7,15
"Coffee, tea, mate and spices",2020-07-10,2020,Q3,7,10,India,2020-07-13,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,900,1238,No,-,-,2020-07-20,2020,Q3,7,20
"Coffee, tea, mate and spices",2020-07-10,2020,Q3,7,10,India,2020-07-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,1800,2475,No,-,-,2020-07-20,2020,Q3,7,20
"Coffee, tea, mate and spices",2020-07-10,2020,Q3,7,10,India,2020-07-13,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,1800,2475,No,-,-,2020-07-20,2020,Q3,7,20
"Coffee, tea, mate and spices",2020-07-10,2020,Q3,7,10,India,2020-07-10,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,1200,1425,No,-,-,2020-07-20,2020,Q3,7,20
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-18,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,5000,5060,No,-,-,2020-07-29,2020,Q3,7,29
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-17,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1360,1496,No,-,-,2020-07-27,2020,Q3,7,27
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-17,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1500,1840,No,-,-,2020-07-27,2020,Q3,7,27
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-17,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,5681,6400,No,-,-,2020-07-27,2020,Q3,7,27
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-17,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,3600,3856,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-17,904220019,Other,Yes,Satisfactory,No,-,No,-,No,-,3000,3175,No,-,-,2020-07-16,2020,Q3,7,16
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,Viet Nam,2020-07-13,9081200,Crushed or ground,No,-,No,-,No,-,No,-,12500,12575,No,-,-,,2020,Q3,7,
"Coffee, tea, mate and spices",2020-07-13,2020,Q3,7,13,India,2020-07-18,904220019,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,25000,25450,No,-,-,2020-07-27,2020,Q3,7,27
