DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-08-20,2018,Q3,Aug,20,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,25,200,Human consumption,Not satisfactory,-,Destruction,/,/,no,-,-,-,-,"Other, create RASFF notification",1
2018-08-21,2018,Q3,Aug,21,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,400,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-08-21,2018,Q3,Aug,21,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,400,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-08-21,2018,Q3,Aug,21,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,400,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-08-21,2018,Q3,Aug,21,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,400,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-08-21,2018,Q3,Aug,21,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,400,10000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-08-22,2018,Q3,Aug,22,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,2400,4800,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-08-23,2018,Q3,Aug,23,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,680,17000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-08-23,2018,Q3,Aug,23,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,680,17000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-08-23,2018,Q3,Aug,23,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,680,17000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
2018-08-23,2018,Q3,Aug,23,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,680,17000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-08-23,2018,Q3,Aug,23,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,680,17000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-08-24,2018,Q3,Aug,24,2018-09,HK,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),3,22,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-24,2018,Q3,Aug,24,2018-09,HK,"Felixstowe, P",GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3,11,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-24,2018,Q3,Aug,24,2018-09,HK,"Felixstowe, P",GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",18,138,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-24,2018,Q3,Aug,24,2018-09,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),500,5000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-08-28,2018,Q3,Aug,28,2018-09,ET,"Felixstowe, P",GB,Ethiopia,GB,GB,9041200,Crushed or ground,84,1500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-28,2018,Q3,Aug,28,2018-09,ET,"Felixstowe, P",GB,Ethiopia,GB,GB,9041200,Crushed or ground,400,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-28,2018,Q3,Aug,28,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,5000,7500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B1,Satisfactory,Human consumption,-,-,1
2018-08-28,2018,Q3,Aug,28,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,5000,7500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin B2,Satisfactory,Human consumption,-,-,1
2018-08-28,2018,Q3,Aug,28,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,5000,7500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G1,Satisfactory,Human consumption,-,-,1
